timestamp;runtime_tick;sequence;from_tone;to_tone;transition_key;phase;reason;decision;open;high;low;close;volume;pre2_close;pre1_close;post1_close;post2_close;pre_ret;post_ret;window_ret;abs_window_ret;direction_flip;volume_ratio;range_pct;range_ratio;body_pct;serotonin_delta;glutamate_delta;cortisol_delta;gaba_delta;dopamine_delta;acetylcholine_delta;noradrenaline_delta;endorphin_delta;neurochemical_load_delta;neurochemical_support_delta;neurochemical_balance_delta;serotonin_carryover_risk_delta;emotional_decoupling_delta;reactive_nervous_drive_delta;field_pressure_delta;field_clarity_delta;field_observation_need_delta;field_replan_pressure_delta;field_action_support_delta;action_inhibition_delta;action_clearance_delta;serotonin_stability;glutamate_activation;cortisol_load;neurochemical_balance;serotonin_carryover_risk;emotional_decoupling;reactive_nervous_drive;field_pressure;field_clarity;action_inhibition;action_clearance;visual_action_uncertainty;variant_learning_pressure;structure_quality;context_confidence
1768453500000000;3595;155;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;144.430000;144.540000;144.390000;144.540000;2761.072000;144.450000;144.430000;144.460000;144.660000;0.000623;0.000830;0.001454;0.001454;0;0.2638;0.001038;0.4276;0.000761;0.0555;0.5525;0.0863;-0.0162;0.1993;0.2123;0.3073;0.0019;0.1761;0.0958;-0.0803;0.0327;0.0782;0.2977;0.3123;0.1558;0.1264;0.0680;0.1198;-0.0978;0.1555;0.5944;0.6087;0.3799;0.0210;0.2817;0.2042;0.4778;0.3123;0.2558;0.4825;0.6765;0.1930;0.1498;0.4206;0.4296
1768453800000000;3596;156;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;SHORT;144.540000;144.580000;144.460000;144.460000;2752.470000;144.430000;144.540000;144.660000;144.500000;0.000208;0.000277;0.000485;0.000485;0;0.2657;0.000831;0.3459;-0.000554;-0.0237;-0.3556;-0.0057;-0.0191;-0.0737;-0.0485;-0.2526;-0.0879;-0.1093;-0.0589;0.0505;0.0140;-0.0608;-0.1671;-0.3123;-0.1558;-0.0942;-0.0478;-0.1175;-0.0509;-0.0438;0.5707;0.2531;0.3742;0.0715;0.2957;0.1434;0.3107;0.0000;0.1000;0.4316;0.6327;0.2471;0.1421;0.4206;0.4296
1768454100000000;3597;157;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;144.470000;144.660000;144.420000;144.660000;2491.145000;144.540000;144.460000;144.500000;144.560000;0.000830;-0.000691;0.000138;0.000138;1;0.2412;0.001659;0.6957;0.001313;0.0308;0.3623;0.0157;-0.0245;0.1047;0.0866;0.2625;0.0482;0.1059;0.0604;-0.0456;-0.0291;0.0740;0.1765;0.3167;0.1575;0.0631;0.0301;0.1459;0.0106;0.0862;0.6016;0.6155;0.3899;0.0259;0.2666;0.2174;0.4872;0.3167;0.2575;0.4422;0.7189;0.1688;0.1396;0.4418;0.4557
1768454400000000;3598;158;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;fused_score_too_low;WAIT;144.650000;144.660000;144.430000;144.500000;1937.672000;144.460000;144.660000;144.560000;144.500000;0.000277;0.000000;0.000277;0.000277;0;0.1875;0.001592;0.6649;-0.001038;-0.0364;-0.5367;-0.1435;-0.0219;-0.0805;-0.0628;-0.3513;0.0709;-0.2146;-0.0273;0.1874;-0.0058;-0.0503;-0.2577;-0.3167;-0.1575;-0.1147;-0.0614;-0.1451;0.0025;-0.0841;0.5651;0.0787;0.2465;0.2133;0.2608;0.1671;0.2295;0.0000;0.1000;0.4447;0.6348;0.2340;0.1353;0.4206;0.4296
1768484700000000;3699;159;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;144.860000;145.340000;144.860000;145.300000;8947.358000;144.640000;144.860000;145.290000;145.190000;0.004563;-0.000757;0.003803;0.003803;1;1.1487;0.003304;1.9800;0.003028;0.0117;0.3239;0.0578;0.0476;0.0572;0.0234;0.2614;0.0649;0.1346;0.0422;-0.0924;-0.0158;0.0534;0.1395;0.3231;0.1572;0.0698;0.0456;0.1145;0.0810;0.0260;0.5892;0.6100;0.4156;-0.0440;0.2639;0.2023;0.4690;0.3231;0.2572;0.5289;0.6451;0.2180;0.1919;0.5649;0.5373
1768485000000000;3700;160;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;LONG;145.300000;145.330000;145.130000;145.290000;6614.620000;144.860000;145.300000;145.190000;145.470000;0.002968;0.001239;0.004211;0.004211;0;0.8569;0.001377;0.8166;-0.000069;-0.0153;-0.2722;-0.0249;-0.0465;-0.1084;-0.0198;-0.2325;-0.0540;-0.1070;-0.0496;0.0574;0.0244;-0.0706;-0.1257;-0.3231;-0.1572;-0.0736;-0.0524;-0.1147;-0.0649;-0.0378;0.5739;0.3378;0.3907;0.0135;0.2883;0.1317;0.3433;0.0000;0.1000;0.4640;0.6073;0.2455;0.1622;0.5586;0.5296
1768530300000000;3851;161;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;LONG;141.970000;142.310000;141.970000;142.300000;3958.425000;141.920000;141.970000;142.120000;142.000000;0.002678;-0.002108;0.000564;0.000564;1;1.0308;0.002389;1.6261;0.002319;0.0255;0.2457;0.0272;0.0920;-0.0096;0.1084;0.1758;-0.0370;0.1044;0.0318;-0.0726;-0.0209;0.0749;0.0879;0.3450;0.1559;0.1566;0.0926;0.1023;0.1135;0.0405;0.5808;0.6500;0.4089;-0.0174;0.2628;0.2194;0.4707;0.3450;0.2559;0.5666;0.6303;0.1808;0.1432;0.4070;0.3740
1768530600000000;3852;162;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;SHORT;142.310000;142.310000;142.110000;142.120000;2458.458000;141.970000;142.300000;142.000000;142.060000;0.001057;-0.000422;0.000634;0.000634;1;0.6375;0.001407;0.9446;-0.001337;-0.0135;-0.2314;-0.0240;-0.0431;-0.0196;-0.0155;-0.1636;-0.0700;-0.0869;-0.0379;0.0490;0.0109;-0.0502;-0.1010;-0.0888;-0.1061;0.1227;0.2061;-0.1028;-0.0666;-0.0310;0.5673;0.4186;0.3849;0.0315;0.2737;0.1691;0.3697;0.2562;0.1498;0.5000;0.5992;0.2058;0.1245;0.4103;0.3958
1768585200000000;4034;163;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;142.510000;143.020000;142.460000;143.010000;8336.825000;142.620000;142.520000;142.990000;142.890000;0.002735;-0.000839;0.001893;0.001893;1;0.8498;0.003916;1.2398;0.003496;0.0484;0.5318;0.0213;-0.0653;0.1411;0.0713;0.3511;0.0376;0.1416;0.0633;-0.0782;0.0027;0.0554;0.2823;0.3217;0.1581;0.0269;0.0179;0.1628;-0.1419;0.1744;0.6000;0.6031;0.3866;0.0588;0.2641;0.2196;0.4884;0.3217;0.2581;0.4049;0.7495;0.1247;0.1385;0.5924;0.6055
1768585500000000;4035;164;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;143.010000;143.140000;142.910000;142.990000;8594.002000;142.520000;143.010000;142.890000;143.310000;0.003298;0.002238;0.005543;0.005543;0;0.8702;0.001609;0.5042;-0.000140;-0.0529;-0.5236;-0.0122;0.0189;-0.1768;-0.1265;-0.3559;0.0304;-0.1484;-0.0671;0.0813;-0.0105;-0.0693;-0.2847;-0.3217;-0.1581;-0.0687;-0.0426;-0.1629;0.0900;-0.1613;0.5471;0.0795;0.3744;0.1401;0.2535;0.1503;0.2037;0.0000;0.1000;0.4950;0.5882;0.2253;0.1691;0.5875;0.5994
1768698300000000;4411;165;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;143.230000;143.230000;142.850000;142.870000;13178.779000;143.230000;143.240000;142.430000;142.450000;-0.002513;-0.002940;-0.005446;0.005446;0;3.3774;0.002660;2.1959;-0.002520;0.0081;0.0528;-0.0048;-0.0986;0.0976;0.0418;0.0117;0.1655;-0.0151;0.0596;0.0747;-0.0012;0.0114;0.0512;-0.0106;0.0055;-0.0778;-0.0489;0.0745;-0.1060;0.0737;0.5835;0.6100;0.4256;0.0348;0.2441;0.2141;0.4649;0.3262;0.2539;0.3993;0.6639;0.1332;0.1375;0.8256;0.8810
1768698600000000;4412;166;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;SHORT;142.860000;142.910000;142.080000;142.430000;54129.504000;143.240000;142.870000;142.450000;142.610000;-0.005655;0.001264;-0.004398;0.004398;1;13.2536;0.005827;4.6537;-0.003019;-0.0044;-0.2144;-0.0026;0.0034;0.0075;-0.0179;-0.0678;-0.0757;-0.0468;-0.0215;0.0253;0.0020;-0.0093;-0.0923;-0.0003;-0.0101;0.0155;0.0109;-0.0256;0.0373;-0.0267;0.5791;0.3956;0.4231;0.0601;0.2461;0.2049;0.3726;0.3260;0.2438;0.4366;0.6372;0.1790;0.1659;0.7304;0.7652
1768811100000000;4787;167;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;133.960000;134.010000;133.650000;133.680000;9190.506000;133.540000;133.960000;133.870000;133.660000;0.001048;-0.000150;0.000899;0.000899;1;1.2940;0.002693;1.7370;-0.002095;-0.0153;0.1271;0.0127;0.0939;-0.0279;0.0182;0.0709;0.1007;0.0610;0.0258;-0.0352;-0.0146;0.0240;0.0279;0.0353;-0.0026;0.1000;0.0549;-0.0414;0.1217;-0.0767;0.5687;0.6469;0.4184;-0.0162;0.2470;0.2263;0.4467;0.3560;0.2484;0.5451;0.5813;0.1711;0.1500;0.5066;0.5527
1768811400000000;4788;168;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;WAIT;133.670000;133.960000;133.540000;133.870000;10379.193000;133.960000;133.680000;133.660000;133.820000;-0.000672;-0.000373;-0.001045;0.001045;0;1.4552;0.003137;1.9974;0.001494;-0.0016;-0.6120;-0.2813;-0.1461;-0.0127;-0.0265;-0.3575;-0.0343;-0.3155;-0.0303;0.2852;-0.0050;-0.0439;-0.2279;-0.3560;-0.1484;-0.2382;-0.1293;-0.1016;-0.1644;0.0914;0.5672;0.0349;0.1372;0.2689;0.2420;0.1824;0.2188;0.0000;0.1000;0.3807;0.6727;0.1881;0.1331;0.6271;0.7015
1768863300000000;4961;169;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;133.530000;133.550000;132.970000;132.970000;3931.335000;133.500000;133.530000;133.110000;133.300000;-0.003970;0.002482;-0.001498;0.001498;1;1.0748;0.004362;2.6339;-0.004211;0.0220;0.5529;0.1938;-0.0105;0.0824;-0.0062;0.3843;0.0469;0.2365;0.0340;-0.2025;-0.0247;0.0592;0.2414;0.3123;0.1607;0.0410;0.0227;0.1959;-0.0393;0.0496;0.5733;0.6018;0.4091;0.0338;0.2421;0.2191;0.4701;0.3123;0.2607;0.4051;0.6778;0.1142;0.1247;0.7544;0.8061
1768863600000000;4962;170;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;fused_score_too_low;WAIT;132.970000;133.450000;132.920000;133.110000;12427.041000;133.530000;132.970000;133.300000;133.180000;-0.003145;0.000526;-0.002621;0.002621;1;3.3523;0.003982;2.2915;0.001052;-0.0125;-0.4106;-0.0489;-0.0562;-0.1779;-0.0321;-0.2781;-0.0935;-0.1498;-0.0692;0.0806;0.0407;-0.0872;-0.1815;-0.3123;-0.1607;-0.1285;-0.0702;-0.1898;-0.0830;0.0156;0.5607;0.1912;0.3601;0.1143;0.2827;0.1319;0.2886;0.0000;0.1000;0.3221;0.6935;0.1727;0.0761;0.7015;0.7406
1768876200000000;5004;171;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;LONG;133.600000;133.950000;133.600000;133.930000;6514.448000;133.570000;133.590000;133.960000;133.910000;0.002695;-0.000149;0.002545;0.002545;1;1.4098;0.002613;1.1593;0.002464;0.0514;0.2976;-0.0218;-0.0535;0.0884;0.1666;0.1958;0.1050;0.0609;0.0911;0.0302;-0.0099;0.0858;0.1534;0.3487;0.1552;0.0324;0.0255;0.1562;-0.0721;0.1679;0.5765;0.6787;0.3832;0.0010;0.2510;0.2252;0.5019;0.3487;0.2552;0.4490;0.7016;0.1214;0.1311;0.6506;0.6469
1768876500000000;5005;172;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;fused_score_too_low;WAIT;133.940000;134.060000;133.910000;133.960000;4788.462000;133.590000;133.930000;133.910000;134.000000;0.002770;0.000299;0.003069;0.003069;0;1.1543;0.001120;0.5236;0.000149;-0.0267;-0.5798;-0.1405;-0.0594;-0.0655;-0.0947;-0.3986;0.0566;-0.2378;-0.0338;0.2040;-0.0070;-0.0472;-0.2665;-0.3487;-0.1552;-0.1438;-0.0818;-0.1530;-0.0696;-0.0552;0.5498;0.0988;0.2427;0.2049;0.2441;0.1779;0.2353;0.0000;0.1000;0.3793;0.6464;0.1779;0.1357;0.6672;0.6673
1768880400000000;5018;173;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act;plan_allowed;LONG;134.010000;134.220000;133.950000;134.200000;9051.948000;133.860000;134.010000;134.440000;134.300000;0.002540;0.000745;0.003287;0.003287;0;2.0188;0.002012;1.0586;0.001416;0.0405;0.2990;-0.0430;-0.0576;0.1699;0.1264;0.1553;0.1041;0.0439;0.0926;0.0487;-0.0198;0.0891;0.1587;0.3241;0.1515;0.0903;0.0519;0.1736;-0.0732;0.1076;0.5888;0.6077;0.3605;0.0486;0.2484;0.2198;0.4910;0.3241;0.2515;0.3742;0.7309;0.0932;0.1223;0.7792;0.8049
1768882500000000;5025;174;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;SHORT;133.750000;133.750000;133.510000;133.590000;13635.014000;134.030000;133.760000;133.420000;133.580000;-0.003283;-0.000075;-0.003357;0.003357;0;2.5935;0.001797;0.9413;-0.001198;-0.0668;-0.4564;-0.1180;0.0766;-0.1411;-0.0958;-0.2910;0.0072;-0.1566;-0.0629;0.0936;-0.0060;-0.0659;-0.2484;-0.3241;-0.1515;-0.0219;-0.0205;-0.1734;0.1041;-0.1957;0.5220;0.1513;0.2425;0.1423;0.2425;0.1539;0.2426;0.0000;0.1000;0.4783;0.5352;0.2434;0.1644;0.5206;0.5010
1768891800000000;5056;175;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act;plan_allowed;SHORT;131.680000;131.740000;131.230000;131.230000;16850.342000;131.970000;131.690000;131.230000;131.280000;-0.005607;0.000381;-0.005228;0.005228;1;1.4624;0.003886;1.5728;-0.003429;0.0149;0.2444;0.0076;-0.0939;0.0467;-0.0405;0.1510;0.0657;0.0470;0.0204;-0.0265;-0.0175;0.0148;0.1166;0.0431;0.1158;-0.2518;-0.2785;0.1662;-0.0774;0.0538;0.5748;0.5919;0.4042;0.0108;0.2303;0.2206;0.4487;0.3262;0.2528;0.4022;0.6687;0.1226;0.1419;0.7252;0.7686
1768896300000000;5071;176;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;development_reframe_observe;LONG;130.390000;130.770000;130.320000;130.660000;16639.048000;130.620000;130.400000;129.660000;130.070000;0.000306;-0.004516;-0.004211;0.004211;1;1.2131;0.003444;1.3235;0.002066;-0.0077;-0.3906;-0.0634;-0.0580;0.0214;0.0437;-0.2598;0.0578;-0.1498;0.0151;0.1650;0.0572;-0.0642;-0.1283;-0.3262;-0.1528;-0.1151;-0.0654;-0.1585;-0.0898;0.0380;0.5672;0.2013;0.3408;0.1758;0.2875;0.1564;0.3203;0.0000;0.1000;0.3124;0.7067;0.1672;0.1243;0.6679;0.6990
1768897800000000;5076;177;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act;plan_allowed;SHORT;130.080000;130.160000;129.080000;129.150000;35637.544000;130.290000;130.090000;128.700000;128.860000;-0.008750;-0.002245;-0.010976;0.010976;0;2.2433;0.008362;2.8464;-0.007201;0.0222;0.1941;0.0213;-0.0693;0.0619;0.0033;0.1713;0.0495;0.0542;0.0315;-0.0227;-0.0232;0.0427;0.1001;0.0816;0.1011;-0.1915;-0.2461;0.1880;-0.0314;0.0585;0.5771;0.5884;0.3974;0.0427;0.2457;0.2160;0.4688;0.3235;0.2539;0.3961;0.6882;0.1134;0.1225;0.7293;0.7716
1768899000000000;5080;178;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;act;plan_allowed;SHORT;128.840000;129.090000;128.590000;128.600000;101317.234000;128.860000;128.840000;129.090000;128.720000;-0.002018;0.000933;-0.001086;0.001086;1;5.2155;0.003888;1.1840;-0.001866;-0.0059;-0.0659;-0.0007;0.0193;-0.0664;0.0136;-0.0582;0.0564;-0.0167;0.0049;0.0216;-0.0129;0.0101;-0.0507;-0.0145;-0.0034;0.0102;0.0068;-0.0196;0.0115;-0.0189;0.5712;0.5225;0.3967;0.0643;0.2328;0.2261;0.4181;0.3090;0.2505;0.4076;0.6693;0.1372;0.1420;0.6830;0.7126
1768907400000000;5108;179;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;129.380000;129.400000;129.070000;129.070000;4737.672000;129.070000;129.380000;129.120000;128.860000;0.000000;-0.001627;-0.001627;0.001627;0;0.2480;0.002557;0.9168;-0.002402;-0.0166;0.1035;0.0065;0.0252;-0.0190;0.0346;0.0374;0.0706;0.0321;0.0174;-0.0146;0.0011;-0.0146;0.0254;0.0434;-0.0092;0.0728;0.0421;-0.0415;0.0773;-0.0617;0.5711;0.6612;0.4241;-0.0320;0.2521;0.2094;0.4543;0.3534;0.2504;0.5637;0.5775;0.1855;0.1562;0.4794;0.4671
1768907700000000;5109;180;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;WAIT;129.070000;129.160000;128.980000;129.120000;6438.471000;129.380000;129.070000;128.860000;129.040000;-0.002010;-0.000620;-0.002628;0.002628;0;0.3372;0.001394;0.4994;0.000387;-0.0088;-0.6099;-0.1583;-0.1012;-0.0149;-0.0358;-0.3995;-0.0689;-0.2603;-0.0402;0.2201;0.0006;-0.0434;-0.2468;-0.3534;-0.1504;-0.1746;-0.1040;-0.0996;-0.0967;0.0386;0.5622;0.0513;0.2658;0.1880;0.2527;0.1660;0.2075;0.0000;0.1000;0.4670;0.6162;0.2147;0.1524;0.5177;0.5144
1769055600000000;5602;181;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;act_watch;plan_pressure_act_watch;LONG;130.120000;130.270000;129.990000;130.270000;1953.138000;130.000000;130.110000;130.250000;130.290000;0.002077;0.000154;0.002231;0.002231;0;0.4989;0.002149;1.1924;0.001151;-0.0092;0.3356;0.0782;0.2059;-0.0698;0.0006;0.2586;0.0397;0.1825;0.0132;-0.1693;-0.0393;0.0812;0.0926;0.3190;0.1542;0.2514;0.1374;0.0537;0.2586;-0.1268;0.5801;0.6014;0.4259;-0.0787;0.2553;0.2079;0.4445;0.3190;0.2542;0.6075;0.5670;0.2735;0.2183;0.5170;0.4955
1769055900000000;5603;182;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;LONG;130.260000;130.270000;130.200000;130.250000;1494.162000;130.110000;130.270000;130.290000;130.170000;0.001076;-0.000614;0.000461;0.000461;1;0.3842;0.000537;0.2945;-0.000077;-0.0139;-0.3149;-0.0264;-0.1176;-0.0215;-0.0828;-0.2419;-0.0426;-0.1332;-0.0478;0.0854;0.0157;-0.0734;-0.1293;-0.3190;-0.1542;-0.1557;-0.0864;-0.0762;-0.1393;0.0061;0.5662;0.2865;0.3996;0.0066;0.2709;0.1345;0.3152;0.0000;0.1000;0.4682;0.5731;0.3373;0.2224;0.4934;0.4844
1769089800000000;5716;183;serotonin_stability;endorphin_relief;serotonin_stability->endorphin_relief;hold;pause_mode;WAIT;129.670000;129.670000;129.100000;129.360000;16122.390000;129.510000;129.670000;129.370000;129.500000;-0.001158;0.001082;-0.000077;0.000077;1;3.3784;0.004406;2.8485;-0.002396;-0.0464;-0.3750;-0.0003;0.0423;-0.0860;-0.0714;-0.2237;-0.0132;-0.0902;-0.0495;0.0407;-0.0306;-0.0280;-0.2048;-0.2969;-0.1678;-0.0362;-0.0231;-0.1878;0.1118;-0.1598;0.5143;0.1042;0.3609;0.1427;0.2185;0.1941;0.2063;0.0000;0.1000;0.4867;0.5452;0.1971;0.1449;0.6846;0.7224
1769090100000000;5717;184;endorphin_relief;serotonin_stability;endorphin_relief->serotonin_stability;hold;pause_mode;SHORT;129.360000;129.550000;129.300000;129.370000;6612.256000;129.670000;129.360000;129.500000;129.210000;-0.002314;-0.001237;-0.003547;0.003547;0;1.3134;0.001932;1.1980;0.000077;0.0038;0.0418;-0.0149;-0.0408;-0.0377;-0.0616;0.0165;-0.0742;-0.0064;-0.0368;-0.0304;0.0322;-0.0492;0.0322;0.0000;0.0000;-0.0566;-0.0224;0.0027;-0.0999;0.0385;0.5180;0.1459;0.3460;0.1123;0.2507;0.1449;0.2385;0.0000;0.1000;0.3868;0.5837;0.2177;0.1550;0.6799;0.7167
1769095200000000;5734;185;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;context_cluster_negative;WAIT;127.960000;128.250000;127.220000;127.220000;18925.784000;128.060000;127.960000;127.020000;127.150000;-0.006559;-0.000550;-0.007106;0.007106;0;1.9888;0.008096;3.2052;-0.005817;-0.0023;0.3222;0.0709;0.1204;-0.0018;-0.0180;0.2668;0.0510;0.1582;0.0203;-0.1379;-0.0369;0.0644;0.1060;0.3228;0.1542;0.1504;0.0842;0.1418;0.1642;-0.0802;0.5552;0.5723;0.4379;-0.0337;0.2272;0.2331;0.4251;0.3228;0.2542;0.4963;0.6062;0.1622;0.1569;0.7427;0.8257
1769095500000000;5735;186;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;maturity_block;SHORT;127.210000;127.390000;126.860000;127.020000;35602.392000;127.960000;127.220000;127.150000;127.510000;-0.007346;0.003858;-0.003517;0.003517;1;3.6437;0.004173;1.5709;-0.001496;0.0060;-0.2746;-0.0589;-0.1236;0.0051;0.0134;-0.2092;-0.0476;-0.1360;-0.0185;0.1175;0.0324;-0.0607;-0.0836;-0.3228;-0.1542;-0.1540;-0.0882;-0.1386;-0.1523;0.0736;0.5612;0.2977;0.3790;0.0838;0.2596;0.1723;0.3415;0.0000;0.1000;0.3440;0.6798;0.1924;0.1433;0.6997;0.7716
1769104800000000;5766;187;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;WAIT;128.700000;128.700000;128.200000;128.220000;15890.110000;128.670000;128.700000;128.360000;128.210000;-0.003497;-0.000078;-0.003575;0.003575;0;1.1153;0.003900;1.0189;-0.003744;-0.0141;0.1769;0.1040;0.0477;-0.1006;-0.0351;0.1641;0.0573;0.1129;-0.0052;-0.1181;-0.0395;0.0229;0.0170;0.3510;0.1490;0.1149;0.0622;0.1297;0.1498;-0.0715;0.5372;0.6111;0.4438;-0.0456;0.2360;0.1891;0.4210;0.3510;0.2490;0.5280;0.5783;0.1751;0.1521;0.5222;0.5369
1769105100000000;5767;188;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;WAIT;128.230000;128.530000;128.190000;128.360000;5260.112000;128.700000;128.220000;128.210000;128.620000;-0.002642;0.002026;-0.000622;0.000622;1;0.3651;0.002649;0.6908;0.001013;-0.0007;-0.5141;-0.1770;-0.0344;0.0471;-0.0128;-0.3410;-0.0563;-0.2262;-0.0152;0.2110;0.0085;-0.0126;-0.1955;-0.3510;-0.1490;-0.0875;-0.0509;-0.1299;-0.0755;0.0147;0.5365;0.0970;0.2668;0.1654;0.2445;0.1765;0.2255;0.0000;0.1000;0.4525;0.5930;0.1979;0.1383;0.6245;0.6490
1769122800000000;5826;189;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;128.710000;128.720000;128.150000;128.150000;4773.057000;128.740000;128.710000;128.400000;128.480000;-0.004583;0.002575;-0.002020;0.002020;1;0.7506;0.004448;1.9090;-0.004370;0.0343;0.3241;0.0039;-0.0801;0.1377;0.0675;0.2330;0.1097;0.0762;0.0732;-0.0030;-0.0101;0.0719;0.1730;0.0509;0.1185;-0.2651;-0.2873;0.1433;-0.0712;0.1036;0.5605;0.6512;0.4444;-0.0460;0.2255;0.2348;0.4551;0.3465;0.2533;0.5169;0.5990;0.1595;0.1565;0.7921;0.8369
1769123100000000;5827;190;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;observe;zero_point_regulation;WAIT;128.160000;128.450000;128.120000;128.400000;3220.872000;128.710000;128.150000;128.480000;128.350000;-0.002409;-0.000389;-0.002797;0.002797;0;0.5161;0.002570;1.0947;0.001869;-0.0078;-0.4025;-0.0368;-0.0051;-0.0369;-0.0373;-0.2751;-0.0937;-0.1306;-0.0432;0.0874;0.0279;-0.0574;-0.1683;-0.0724;-0.1061;0.1660;0.2302;-0.1406;-0.0299;0.0053;0.5527;0.2487;0.4076;0.0414;0.2534;0.1774;0.2868;0.2740;0.1472;0.4870;0.6043;0.2212;0.1755;0.6625;0.6767
1769124900000000;5833;191;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;128.650000;128.650000;128.480000;128.490000;2180.456000;128.410000;128.650000;128.410000;128.380000;0.000623;-0.000856;-0.000234;0.000234;1;0.3818;0.001323;0.5692;-0.001245;-0.0213;0.0991;0.0533;0.0562;-0.0199;-0.0150;0.0782;0.0839;0.0658;0.0103;-0.0555;0.0086;-0.0151;0.0229;0.0586;-0.0185;0.0638;0.0478;-0.0476;0.0904;-0.0730;0.5702;0.5920;0.4131;0.0167;0.2532;0.2136;0.4390;0.3463;0.2492;0.4606;0.6407;0.1409;0.1391;0.6263;0.6143
1769125200000000;5834;192;glutamate_activation;serotonin_stability;glutamate_activation->serotonin_stability;hold;pause_mode;SHORT;128.490000;128.510000;128.350000;128.410000;1035.306000;128.650000;128.490000;128.380000;128.350000;-0.001866;-0.000467;-0.002332;0.002332;0;0.1893;0.001246;0.5447;-0.000623;0.0143;-0.2592;-0.0101;-0.0714;-0.0126;0.0002;-0.1458;-0.0340;-0.0891;-0.0108;0.0783;0.0097;-0.0144;-0.1011;-0.0088;-0.0061;-0.0313;-0.0182;0.0198;-0.0850;0.0605;0.5845;0.3328;0.4031;0.0950;0.2629;0.1992;0.3379;0.3375;0.2431;0.3756;0.7012;0.1290;0.1324;0.6678;0.6656
1769139000000000;5880;193;serotonin_stability;glutamate_activation;serotonin_stability->glutamate_activation;hold;pause_mode;SHORT;128.670000;128.780000;128.560000;128.560000;3285.522000;128.640000;128.660000;128.560000;128.680000;-0.000622;0.000933;0.000311;0.000311;1;0.8729;0.001711;1.1754;-0.000856;0.0159;0.3471;-0.0103;-0.0963;-0.0163;0.0186;0.2366;0.0060;0.0707;0.0088;-0.0619;-0.0131;0.0040;0.1439;0.3373;0.1524;0.0074;-0.0003;0.1280;-0.0540;0.0460;0.5685;0.5919;0.4286;-0.0566;0.2418;0.1756;0.4100;0.3373;0.2524;0.4938;0.5643;0.2502;0.1874;0.4403;0.4183
