MCM_STATE | mode=market impulse=1.2254 motivation=0.2988 risk=-0.1331 replay=0.0300 self_state=active attractor=defense mean_energy=2.7407 mean_motivation=0.6529 mean_risk=-1.0692 mean_velocity=0.5730 clusters=1 memory_center=-2.3287 memory_strength=19
MCM_STATE | mode=market impulse=-0.6560 motivation=-0.0749 risk=-0.1564 replay=-0.0070 self_state=stressed attractor=defense mean_energy=-2.1279 mean_motivation=-0.0678 mean_risk=-1.8883 mean_velocity=0.3537 clusters=1 memory_center=-2.2996 memory_strength=35
MCM_STATE | mode=market impulse=-0.9498 motivation=-0.0880 risk=-0.1976 replay=0.0150 self_state=stressed attractor=explore mean_energy=-0.0604 mean_motivation=0.1287 mean_risk=-1.9798 mean_velocity=0.3199 clusters=1 memory_center=2.3681 memory_strength=28
MCM_STATE | mode=market impulse=-0.9112 motivation=-0.1023 risk=-0.1925 replay=0.0138 self_state=stressed attractor=neutral mean_energy=0.1962 mean_motivation=0.0474 mean_risk=-1.9670 mean_velocity=0.1745 clusters=1 memory_center=1.2804 memory_strength=27
MCM_STATE | mode=market impulse=-0.3142 motivation=-0.0083 risk=-0.0879 replay=0.0203 self_state=stressed attractor=cooperate mean_energy=0.6050 mean_motivation=0.1124 mean_risk=-1.6009 mean_velocity=0.1762 clusters=1 memory_center=0.2173 memory_strength=33
MCM_STATE | mode=market impulse=-0.3122 motivation=-0.0090 risk=-0.0667 replay=0.0150 self_state=stressed attractor=defense mean_energy=-2.0705 mean_motivation=-0.0873 mean_risk=-1.8594 mean_velocity=0.2813 clusters=1 memory_center=-2.5386 memory_strength=27
MCM_STATE | mode=market impulse=-1.0193 motivation=-0.0963 risk=-0.2351 replay=-0.0175 self_state=stressed attractor=defense mean_energy=-2.5080 mean_motivation=-0.2421 mean_risk=-2.1292 mean_velocity=0.8471 clusters=1 memory_center=-2.5156 memory_strength=29
MCM_STATE | mode=market impulse=-0.9714 motivation=-0.0814 risk=-0.2458 replay=-0.0190 self_state=stressed attractor=defense mean_energy=-2.0473 mean_motivation=-0.0640 mean_risk=-1.9183 mean_velocity=0.5345 clusters=1 memory_center=-1.5838 memory_strength=23
MCM_STATE | mode=market impulse=-0.5962 motivation=-0.0651 risk=-0.1202 replay=-0.0242 self_state=stressed attractor=defense mean_energy=-2.2123 mean_motivation=-0.0928 mean_risk=-1.9392 mean_velocity=0.4314 clusters=1 memory_center=-1.5600 memory_strength=26
MCM_STATE | mode=outcome impulse=0.8301 motivation=0.2850 risk=-0.2085 replay=0.0284 self_state=stressed attractor=defense mean_energy=1.1459 mean_motivation=0.3630 mean_risk=-2.0976 mean_velocity=0.5262 clusters=1 memory_center=-2.4366 memory_strength=30
MCM_STATE | mode=market impulse=-1.1165 motivation=-0.1206 risk=-0.2590 replay=-0.0187 self_state=stressed attractor=defense mean_energy=-2.5080 mean_motivation=-0.2259 mean_risk=-2.1300 mean_velocity=0.8047 clusters=1 memory_center=-2.4689 memory_strength=20
MCM_STATE | mode=market impulse=-0.0543 motivation=-0.0234 risk=-0.0756 replay=0.0150 self_state=stressed attractor=defense mean_energy=0.8385 mean_motivation=0.1375 mean_risk=-1.9813 mean_velocity=0.3051 clusters=1 memory_center=-2.4580 memory_strength=37
MCM_STATE | mode=market impulse=1.0512 motivation=0.2486 risk=-0.0997 replay=-0.0025 self_state=stressed attractor=defense mean_energy=-1.2031 mean_motivation=0.0453 mean_risk=-2.0375 mean_velocity=0.1527 clusters=1 memory_center=-2.4919 memory_strength=32
MCM_STATE | mode=market impulse=0.2470 motivation=0.1097 risk=-0.1652 replay=0.0033 self_state=stressed attractor=defense mean_energy=-1.4560 mean_motivation=0.1036 mean_risk=-2.1104 mean_velocity=0.1624 clusters=1 memory_center=-2.4685 memory_strength=24
MCM_STATE | mode=market impulse=0.7285 motivation=0.1281 risk=-0.1109 replay=-0.0032 self_state=stressed attractor=defense mean_energy=-1.4867 mean_motivation=-0.0314 mean_risk=-2.0654 mean_velocity=0.1704 clusters=1 memory_center=-2.4883 memory_strength=18
MCM_STATE | mode=market impulse=-0.6023 motivation=-0.1029 risk=-0.1845 replay=-0.0144 self_state=stressed attractor=defense mean_energy=-2.5038 mean_motivation=-0.3013 mean_risk=-2.1290 mean_velocity=0.6432 clusters=1 memory_center=-2.4824 memory_strength=43
MCM_STATE | mode=outcome impulse=-0.1924 motivation=-0.0517 risk=-0.0718 replay=-0.0299 self_state=stressed attractor=defense mean_energy=-2.3490 mean_motivation=-0.1162 mean_risk=-2.0051 mean_velocity=0.4420 clusters=1 memory_center=-2.6377 memory_strength=32
MCM_STATE | mode=market impulse=0.3532 motivation=0.0756 risk=-0.0465 replay=0.0080 self_state=stressed attractor=cooperate mean_energy=0.4358 mean_motivation=0.1299 mean_risk=-1.8610 mean_velocity=0.1769 clusters=1 memory_center=-0.0653 memory_strength=31
MCM_STATE | mode=market impulse=1.1451 motivation=0.2472 risk=-0.1247 replay=0.0216 self_state=stressed attractor=cooperate mean_energy=2.4198 mean_motivation=0.3899 mean_risk=-1.9796 mean_velocity=0.6575 clusters=1 memory_center=-0.0983 memory_strength=19
MCM_STATE | mode=market impulse=0.7121 motivation=0.2082 risk=-0.1229 replay=-0.0144 self_state=stressed attractor=neutral mean_energy=2.2452 mean_motivation=0.3617 mean_risk=-1.9507 mean_velocity=0.4555 clusters=1 memory_center=1.5360 memory_strength=20
MCM_STATE | mode=market impulse=-0.9044 motivation=-0.0708 risk=-0.1851 replay=0.0046 self_state=stressed attractor=defense mean_energy=-2.5063 mean_motivation=-0.1555 mean_risk=-2.0518 mean_velocity=0.6834 clusters=1 memory_center=-2.4681 memory_strength=25
MCM_STATE | mode=market impulse=-0.6574 motivation=-0.0755 risk=-0.1716 replay=-0.0285 self_state=stressed attractor=cooperate mean_energy=-0.6072 mean_motivation=0.0588 mean_risk=-2.0206 mean_velocity=0.3386 clusters=1 memory_center=0.1521 memory_strength=32
MCM_STATE | mode=market impulse=0.2343 motivation=0.0112 risk=-0.1050 replay=-0.0187 self_state=stressed attractor=defense mean_energy=-1.5587 mean_motivation=-0.1213 mean_risk=-2.0171 mean_velocity=0.1506 clusters=1 memory_center=-2.4977 memory_strength=42
MCM_STATE | mode=market impulse=1.0142 motivation=0.2215 risk=-0.1053 replay=-0.0144 self_state=stressed attractor=explore mean_energy=2.3868 mean_motivation=0.3755 mean_risk=-1.9315 mean_velocity=0.5285 clusters=1 memory_center=2.1041 memory_strength=23
MCM_STATE | mode=market impulse=0.6899 motivation=0.1953 risk=-0.1103 replay=0.0250 self_state=stressed attractor=defense mean_energy=-0.6406 mean_motivation=0.1061 mean_risk=-1.9964 mean_velocity=0.1504 clusters=1 memory_center=-1.0608 memory_strength=20
MCM_STATE | mode=market impulse=-0.1277 motivation=-0.0523 risk=-0.1121 replay=-0.0187 self_state=stressed attractor=cooperate mean_energy=0.0218 mean_motivation=0.0350 mean_risk=-1.9852 mean_velocity=0.1478 clusters=1 memory_center=0.0550 memory_strength=36
MCM_STATE | mode=market impulse=-0.6866 motivation=-0.0926 risk=-0.1568 replay=0.0046 self_state=stressed attractor=defense mean_energy=-2.3959 mean_motivation=-0.1091 mean_risk=-2.0645 mean_velocity=0.4821 clusters=1 memory_center=-0.7473 memory_strength=18
MCM_STATE | mode=market impulse=0.4827 motivation=0.0349 risk=-0.1534 replay=-0.0090 self_state=stressed attractor=defense mean_energy=1.1516 mean_motivation=0.1983 mean_risk=-2.0673 mean_velocity=0.4208 clusters=1 memory_center=-2.4976 memory_strength=31
MCM_STATE | mode=market impulse=0.7127 motivation=0.1938 risk=-0.0715 replay=0.0080 self_state=stressed attractor=cooperate mean_energy=0.4870 mean_motivation=0.1358 mean_risk=-1.9001 mean_velocity=0.1767 clusters=1 memory_center=0.5177 memory_strength=26
MCM_STATE | mode=outcome impulse=0.8230 motivation=0.2850 risk=-0.2085 replay=-0.0111 self_state=stressed attractor=cooperate mean_energy=2.4185 mean_motivation=0.5713 mean_risk=-2.0789 mean_velocity=0.6159 clusters=1 memory_center=0.4642 memory_strength=16
MCM_STATE | mode=market impulse=-0.6408 motivation=-0.0984 risk=-0.1608 replay=0.0255 self_state=stressed attractor=cooperate mean_energy=-1.0441 mean_motivation=-0.0652 mean_risk=-1.9565 mean_velocity=0.4675 clusters=1 memory_center=1.0642 memory_strength=26
MCM_STATE | mode=market impulse=1.0078 motivation=0.2440 risk=-0.1358 replay=0.0128 self_state=stressed attractor=cooperate mean_energy=0.6390 mean_motivation=0.1670 mean_risk=-2.0762 mean_velocity=0.2547 clusters=1 memory_center=-0.0283 memory_strength=13
MCM_STATE | mode=market impulse=-0.5393 motivation=-0.0553 risk=-0.1363 replay=0.0360 self_state=stressed attractor=neutral mean_energy=-0.4684 mean_motivation=0.0062 mean_risk=-2.0677 mean_velocity=0.2330 clusters=1 memory_center=1.2134 memory_strength=25
MCM_STATE | mode=market impulse=-0.1875 motivation=0.0394 risk=-0.1783 replay=-0.0083 self_state=stressed attractor=defense mean_energy=-1.6570 mean_motivation=0.0685 mean_risk=-2.0398 mean_velocity=0.2888 clusters=1 memory_center=-1.5452 memory_strength=33
MCM_STATE | mode=market impulse=0.2826 motivation=0.0827 risk=-0.0663 replay=-0.0092 self_state=stressed attractor=defense mean_energy=-1.9671 mean_motivation=-0.0360 mean_risk=-1.8961 mean_velocity=0.2396 clusters=1 memory_center=-2.4516 memory_strength=25
MCM_STATE | mode=market impulse=-0.4088 motivation=-0.0851 risk=-0.1668 replay=-0.0194 self_state=stressed attractor=explore mean_energy=1.3829 mean_motivation=0.1627 mean_risk=-1.9401 mean_velocity=0.1124 clusters=1 memory_center=2.1780 memory_strength=33
MCM_STATE | mode=market impulse=-1.2345 motivation=-0.1299 risk=-0.2836 replay=0.0128 self_state=stressed attractor=defense mean_energy=-2.5071 mean_motivation=-0.1124 mean_risk=-1.9876 mean_velocity=0.6874 clusters=1 memory_center=-0.8546 memory_strength=21
MCM_STATE | mode=market impulse=-1.0441 motivation=-0.0899 risk=-0.2820 replay=0.0360 self_state=stressed attractor=defense mean_energy=-2.5080 mean_motivation=-0.2231 mean_risk=-2.1386 mean_velocity=0.7734 clusters=1 memory_center=-2.4923 memory_strength=54
MCM_STATE | mode=market impulse=0.2652 motivation=-0.0015 risk=-0.1337 replay=0.0128 self_state=stressed attractor=defense mean_energy=-0.6414 mean_motivation=0.0307 mean_risk=-1.9626 mean_velocity=0.1854 clusters=1 memory_center=-2.5027 memory_strength=22
MCM_STATE | mode=market impulse=-1.1493 motivation=-0.1379 risk=-0.2802 replay=-0.0194 self_state=stressed attractor=cooperate mean_energy=-1.2460 mean_motivation=-0.0412 mean_risk=-1.9552 mean_velocity=0.6707 clusters=1 memory_center=-0.0567 memory_strength=21
MCM_STATE | mode=market impulse=-1.0062 motivation=-0.1194 risk=-0.2411 replay=0.0261 self_state=stressed attractor=defense mean_energy=-2.4220 mean_motivation=-0.0672 mean_risk=-2.0327 mean_velocity=0.5059 clusters=1 memory_center=-1.3692 memory_strength=34
MCM_STATE | mode=market impulse=-0.6311 motivation=-0.1093 risk=-0.1879 replay=-0.0164 self_state=stressed attractor=neutral mean_energy=-1.1422 mean_motivation=-0.0011 mean_risk=-2.0037 mean_velocity=0.5639 clusters=1 memory_center=1.2631 memory_strength=27
MCM_STATE | mode=market impulse=-0.3531 motivation=-0.0171 risk=-0.1301 replay=-0.0194 self_state=stressed attractor=cooperate mean_energy=-0.2850 mean_motivation=0.0451 mean_risk=-1.9585 mean_velocity=0.2518 clusters=1 memory_center=1.0765 memory_strength=32
MCM_STATE | mode=market impulse=1.3696 motivation=0.2610 risk=-0.2153 replay=0.0254 self_state=stressed attractor=cooperate mean_energy=1.5618 mean_motivation=0.2772 mean_risk=-2.0659 mean_velocity=0.5228 clusters=1 memory_center=0.9633 memory_strength=19
MCM_STATE | mode=market impulse=-0.2846 motivation=-0.0229 risk=-0.0526 replay=0.0357 self_state=stressed attractor=explore mean_energy=1.1032 mean_motivation=0.1906 mean_risk=-1.9299 mean_velocity=0.1865 clusters=1 memory_center=2.1173 memory_strength=29
MCM_STATE | mode=market impulse=-0.9844 motivation=-0.0909 risk=-0.2181 replay=-0.0025 self_state=stressed attractor=neutral mean_energy=0.5918 mean_motivation=0.0275 mean_risk=-1.9478 mean_velocity=0.1644 clusters=1 memory_center=1.2285 memory_strength=20
MCM_STATE | mode=market impulse=0.1004 motivation=-0.0070 risk=-0.1180 replay=-0.0294 self_state=stressed attractor=cooperate mean_energy=1.0074 mean_motivation=0.0676 mean_risk=-1.7435 mean_velocity=0.1673 clusters=1 memory_center=1.1661 memory_strength=22
MCM_STATE | mode=market impulse=-0.6189 motivation=-0.0588 risk=-0.1583 replay=0.0205 self_state=stressed attractor=neutral mean_energy=-2.1500 mean_motivation=-0.1115 mean_risk=-1.8882 mean_velocity=0.4191 clusters=1 memory_center=1.2338 memory_strength=23
MCM_STATE | mode=market impulse=-1.0165 motivation=-0.0857 risk=-0.2332 replay=-0.0258 self_state=stressed attractor=defense mean_energy=-1.0004 mean_motivation=0.0264 mean_risk=-1.7256 mean_velocity=0.3089 clusters=1 memory_center=-1.4105 memory_strength=23
MCM_STATE | mode=market impulse=-0.2944 motivation=0.0218 risk=-0.1559 replay=-0.0109 self_state=stressed attractor=cooperate mean_energy=-2.3251 mean_motivation=-0.0389 mean_risk=-1.7167 mean_velocity=0.4253 clusters=1 memory_center=0.1784 memory_strength=25
MCM_STATE | mode=market impulse=-0.5874 motivation=-0.0392 risk=-0.1654 replay=-0.0220 self_state=stressed attractor=cooperate mean_energy=0.0938 mean_motivation=0.1188 mean_risk=-1.8901 mean_velocity=0.2913 clusters=1 memory_center=0.3420 memory_strength=14
MCM_STATE | mode=market impulse=-1.0812 motivation=-0.0983 risk=-0.2447 replay=0.0068 self_state=stressed attractor=cooperate mean_energy=-1.2516 mean_motivation=-0.0510 mean_risk=-1.9680 mean_velocity=0.5951 clusters=1 memory_center=0.2053 memory_strength=26
MCM_STATE | mode=market impulse=1.0399 motivation=0.2328 risk=-0.1421 replay=-0.0220 self_state=stressed attractor=defense mean_energy=-0.1006 mean_motivation=0.1587 mean_risk=-2.0566 mean_velocity=0.2831 clusters=1 memory_center=-2.4607 memory_strength=37
MCM_STATE | mode=market impulse=-0.8212 motivation=-0.1016 risk=-0.1698 replay=-0.0270 self_state=stressed attractor=defense mean_energy=-1.7725 mean_motivation=0.0035 mean_risk=-2.0368 mean_velocity=0.3385 clusters=1 memory_center=-2.2481 memory_strength=33
MCM_STATE | mode=market impulse=-0.9806 motivation=-0.1117 risk=-0.2197 replay=0.0183 self_state=stressed attractor=defense mean_energy=-1.5309 mean_motivation=0.0025 mean_risk=-2.1009 mean_velocity=0.3855 clusters=1 memory_center=-2.4812 memory_strength=33
MCM_STATE | mode=market impulse=-0.5583 motivation=-0.0285 risk=-0.1795 replay=0.0005 self_state=stressed attractor=defense mean_energy=-0.8147 mean_motivation=0.0762 mean_risk=-2.0369 mean_velocity=0.2896 clusters=1 memory_center=-2.5056 memory_strength=33
MCM_STATE | mode=market impulse=1.0228 motivation=0.2059 risk=-0.1161 replay=0.0126 self_state=stressed attractor=cooperate mean_energy=-0.2987 mean_motivation=0.1159 mean_risk=-1.7736 mean_velocity=0.1671 clusters=1 memory_center=-0.0784 memory_strength=32
MCM_STATE | mode=market impulse=0.4310 motivation=0.1422 risk=-0.1813 replay=-0.0057 self_state=stressed attractor=cooperate mean_energy=0.3906 mean_motivation=0.2017 mean_risk=-1.9859 mean_velocity=0.1800 clusters=1 memory_center=-0.0664 memory_strength=33
MCM_STATE | mode=market impulse=0.1419 motivation=0.0737 risk=-0.0797 replay=-0.0106 self_state=stressed attractor=defense mean_energy=-2.1551 mean_motivation=-0.0667 mean_risk=-1.8847 mean_velocity=0.2952 clusters=1 memory_center=-1.3811 memory_strength=22
MCM_STATE | mode=market impulse=0.2797 motivation=0.0459 risk=-0.0611 replay=0.0183 self_state=stressed attractor=cooperate mean_energy=1.2093 mean_motivation=0.1117 mean_risk=-1.8022 mean_velocity=0.2206 clusters=1 memory_center=0.8457 memory_strength=31
MCM_STATE | mode=market impulse=-0.5561 motivation=-0.0411 risk=-0.1594 replay=0.0205 self_state=stressed attractor=neutral mean_energy=-0.4866 mean_motivation=0.0103 mean_risk=-1.9765 mean_velocity=0.3591 clusters=1 memory_center=1.4877 memory_strength=33
MCM_STATE | mode=market impulse=0.4425 motivation=0.0961 risk=-0.0547 replay=-0.0220 self_state=stressed attractor=cooperate mean_energy=0.3173 mean_motivation=0.1593 mean_risk=-1.8024 mean_velocity=0.2589 clusters=1 memory_center=0.3453 memory_strength=26
MCM_STATE | mode=market impulse=0.9196 motivation=0.1429 risk=-0.1485 replay=0.0183 self_state=stressed attractor=cooperate mean_energy=1.1586 mean_motivation=0.1563 mean_risk=-1.8904 mean_velocity=0.5188 clusters=1 memory_center=0.3419 memory_strength=26
MCM_STATE | mode=market impulse=0.6168 motivation=0.1252 risk=-0.0775 replay=-0.0105 self_state=stressed attractor=explore mean_energy=2.1009 mean_motivation=0.2344 mean_risk=-1.6375 mean_velocity=0.3378 clusters=1 memory_center=2.2539 memory_strength=37
MCM_STATE | mode=market impulse=-1.0163 motivation=-0.1172 risk=-0.2807 replay=0.0162 self_state=stressed attractor=neutral mean_energy=1.1687 mean_motivation=0.1630 mean_risk=-2.0635 mean_velocity=0.1554 clusters=1 memory_center=1.3486 memory_strength=32
MCM_STATE | mode=market impulse=-0.5248 motivation=-0.0260 risk=-0.1752 replay=0.0052 self_state=stressed attractor=defense mean_energy=-1.7863 mean_motivation=-0.0665 mean_risk=-2.0146 mean_velocity=0.3785 clusters=1 memory_center=-1.3174 memory_strength=23
MCM_STATE | mode=market impulse=-0.1577 motivation=0.0347 risk=-0.1398 replay=-0.0065 self_state=stressed attractor=defense mean_energy=-0.5761 mean_motivation=0.0562 mean_risk=-1.8783 mean_velocity=0.1549 clusters=1 memory_center=-1.4569 memory_strength=31
MCM_STATE | mode=market impulse=-1.1203 motivation=-0.1196 risk=-0.2994 replay=0.0000 self_state=stressed attractor=defense mean_energy=-1.6692 mean_motivation=-0.0667 mean_risk=-1.8862 mean_velocity=0.4408 clusters=1 memory_center=-0.4379 memory_strength=38
MCM_STATE | mode=market impulse=-0.6947 motivation=-0.0683 risk=-0.1599 replay=0.0052 self_state=stressed attractor=defense mean_energy=-1.5488 mean_motivation=0.0317 mean_risk=-1.9016 mean_velocity=0.3721 clusters=1 memory_center=-1.1789 memory_strength=23
MCM_STATE | mode=market impulse=0.7173 motivation=0.1614 risk=-0.0556 replay=0.0138 self_state=stressed attractor=defense mean_energy=0.7158 mean_motivation=0.1802 mean_risk=-1.8856 mean_velocity=0.4443 clusters=1 memory_center=-1.8117 memory_strength=28
MCM_STATE | mode=market impulse=-1.0295 motivation=-0.0877 risk=-0.2781 replay=0.0138 self_state=stressed attractor=defense mean_energy=-2.4981 mean_motivation=-0.0665 mean_risk=-1.9992 mean_velocity=0.6148 clusters=1 memory_center=-1.6135 memory_strength=26
MCM_STATE | mode=market impulse=0.1743 motivation=0.0039 risk=-0.0884 replay=0.0008 self_state=stressed attractor=defense mean_energy=-0.7918 mean_motivation=0.1120 mean_risk=-2.0276 mean_velocity=0.1519 clusters=1 memory_center=-2.3771 memory_strength=28
MCM_STATE | mode=market impulse=-1.1017 motivation=-0.1018 risk=-0.2830 replay=-0.0239 self_state=stressed attractor=defense mean_energy=-2.5080 mean_motivation=-0.1947 mean_risk=-2.1306 mean_velocity=0.7968 clusters=1 memory_center=-2.4347 memory_strength=49
MCM_STATE | mode=market impulse=1.0907 motivation=0.2605 risk=-0.1139 replay=0.0147 self_state=stressed attractor=defense mean_energy=-0.3469 mean_motivation=0.1469 mean_risk=-2.0774 mean_velocity=0.1407 clusters=1 memory_center=-2.4714 memory_strength=17
MCM_STATE | mode=market impulse=-0.1551 motivation=0.0538 risk=-0.1281 replay=-0.0076 self_state=stressed attractor=defense mean_energy=-2.2814 mean_motivation=-0.1279 mean_risk=-2.0373 mean_velocity=0.3890 clusters=1 memory_center=-2.4988 memory_strength=43
MCM_STATE | mode=market impulse=-0.3389 motivation=-0.0583 risk=-0.1040 replay=0.0015 self_state=stressed attractor=cooperate mean_energy=-1.8492 mean_motivation=-0.1013 mean_risk=-1.9061 mean_velocity=0.4687 clusters=1 memory_center=0.1231 memory_strength=30
MCM_STATE | mode=market impulse=0.0297 motivation=-0.0069 risk=-0.0900 replay=-0.0100 self_state=stressed attractor=defense mean_energy=-1.4563 mean_motivation=-0.0304 mean_risk=-1.9830 mean_velocity=0.3246 clusters=1 memory_center=-2.3339 memory_strength=37
MCM_STATE | mode=market impulse=0.0897 motivation=0.0387 risk=-0.0377 replay=-0.0283 self_state=stressed attractor=defense mean_energy=1.2107 mean_motivation=0.1562 mean_risk=-1.6505 mean_velocity=0.2797 clusters=1 memory_center=-2.3558 memory_strength=19
MCM_STATE | mode=market impulse=0.0151 motivation=-0.0362 risk=-0.1329 replay=0.0028 self_state=stressed attractor=defense mean_energy=-0.4194 mean_motivation=0.0502 mean_risk=-1.9279 mean_velocity=0.1725 clusters=1 memory_center=-2.3594 memory_strength=31
MCM_STATE | mode=market impulse=0.5540 motivation=0.1367 risk=-0.0599 replay=0.0085 self_state=stressed attractor=defense mean_energy=-1.1791 mean_motivation=0.1068 mean_risk=-1.9063 mean_velocity=0.1909 clusters=1 memory_center=-0.4786 memory_strength=23
MCM_STATE | mode=market impulse=1.0183 motivation=0.2529 risk=-0.1371 replay=-0.0233 self_state=stressed attractor=defense mean_energy=-1.1209 mean_motivation=0.1619 mean_risk=-2.0388 mean_velocity=0.1489 clusters=1 memory_center=-1.1370 memory_strength=25
MCM_STATE | mode=market impulse=-0.9135 motivation=-0.0872 risk=-0.1937 replay=-0.0134 self_state=stressed attractor=cooperate mean_energy=0.1401 mean_motivation=0.1226 mean_risk=-1.8557 mean_velocity=0.1737 clusters=1 memory_center=1.1800 memory_strength=25
MCM_STATE | mode=market impulse=-1.1227 motivation=-0.1068 risk=-0.2391 replay=0.0150 self_state=stressed attractor=neutral mean_energy=-1.2162 mean_motivation=0.0176 mean_risk=-1.9377 mean_velocity=0.4998 clusters=1 memory_center=1.2499 memory_strength=26
MCM_STATE | mode=market impulse=1.4637 motivation=0.3378 risk=-0.1756 replay=0.0158 self_state=stressed attractor=explore mean_energy=2.4200 mean_motivation=0.5717 mean_risk=-2.1243 mean_velocity=0.8179 clusters=1 memory_center=2.3738 memory_strength=37
MCM_STATE | mode=market impulse=-0.6824 motivation=-0.0491 risk=-0.1739 replay=0.0158 self_state=stressed attractor=explore mean_energy=-1.3798 mean_motivation=0.1607 mean_risk=-2.0240 mean_velocity=0.3912 clusters=1 memory_center=2.4142 memory_strength=26
MCM_STATE | mode=market impulse=0.5660 motivation=0.1528 risk=-0.0513 replay=-0.0067 self_state=stressed attractor=neutral mean_energy=1.9284 mean_motivation=0.1946 mean_risk=-1.9080 mean_velocity=0.4150 clusters=1 memory_center=1.3228 memory_strength=24
MCM_STATE | mode=market impulse=-0.6464 motivation=-0.0549 risk=-0.1328 replay=0.0142 self_state=stressed attractor=cooperate mean_energy=-0.4532 mean_motivation=0.0411 mean_risk=-1.9074 mean_velocity=0.2083 clusters=1 memory_center=0.1517 memory_strength=37
MCM_STATE | mode=market impulse=-1.2169 motivation=-0.1191 risk=-0.2757 replay=-0.0288 self_state=stressed attractor=defense mean_energy=-1.1372 mean_motivation=0.0029 mean_risk=-2.1155 mean_velocity=0.4330 clusters=1 memory_center=-2.3971 memory_strength=22
MCM_STATE | mode=market impulse=-0.2709 motivation=-0.0592 risk=-0.1195 replay=0.0090 self_state=stressed attractor=defense mean_energy=-0.9078 mean_motivation=0.0388 mean_risk=-2.0703 mean_velocity=0.1587 clusters=1 memory_center=-0.8790 memory_strength=29
MCM_STATE | mode=market impulse=-1.0876 motivation=-0.0969 risk=-0.2775 replay=0.0090 self_state=stressed attractor=defense mean_energy=-1.0568 mean_motivation=0.0783 mean_risk=-1.8023 mean_velocity=0.5652 clusters=1 memory_center=-0.7280 memory_strength=39
MCM_STATE | mode=market impulse=1.1631 motivation=0.2260 risk=-0.1356 replay=0.0090 self_state=stressed attractor=defense mean_energy=0.1741 mean_motivation=0.0763 mean_risk=-2.0728 mean_velocity=0.2644 clusters=1 memory_center=-0.3909 memory_strength=25
MCM_STATE | mode=market impulse=1.0774 motivation=0.2617 risk=-0.1356 replay=0.0144 self_state=stressed attractor=defense mean_energy=2.4200 mean_motivation=0.2721 mean_risk=-2.0017 mean_velocity=0.7336 clusters=1 memory_center=-0.7972 memory_strength=20
MCM_STATE | mode=market impulse=0.2556 motivation=0.0312 risk=-0.0635 replay=-0.0242 self_state=stressed attractor=defense mean_energy=-1.5596 mean_motivation=-0.0765 mean_risk=-1.9636 mean_velocity=0.1192 clusters=1 memory_center=-2.0993 memory_strength=33
MCM_STATE | mode=market impulse=-1.0511 motivation=-0.1217 risk=-0.2541 replay=-0.0019 self_state=stressed attractor=cooperate mean_energy=-0.3277 mean_motivation=0.0212 mean_risk=-1.9796 mean_velocity=0.3942 clusters=1 memory_center=1.1409 memory_strength=23
MCM_STATE | mode=market impulse=1.0505 motivation=0.0880 risk=-0.1129 replay=-0.0143 self_state=stressed attractor=defense mean_energy=0.2060 mean_motivation=-0.0031 mean_risk=-2.0490 mean_velocity=0.2564 clusters=1 memory_center=-1.1581 memory_strength=31
MCM_STATE | mode=market impulse=0.6065 motivation=0.1461 risk=-0.0719 replay=-0.0252 self_state=stressed attractor=defense mean_energy=0.2191 mean_motivation=0.1876 mean_risk=-1.9016 mean_velocity=0.2164 clusters=1 memory_center=-0.4548 memory_strength=37
MCM_STATE | mode=market impulse=-0.7409 motivation=-0.0524 risk=-0.1344 replay=-0.0242 self_state=stressed attractor=defense mean_energy=-1.3162 mean_motivation=-0.0187 mean_risk=-1.6190 mean_velocity=0.4718 clusters=1 memory_center=-0.3665 memory_strength=41
MCM_STATE | mode=market impulse=-0.6427 motivation=-0.1155 risk=-0.1951 replay=-0.0050 self_state=stressed attractor=defense mean_energy=-0.7876 mean_motivation=0.0519 mean_risk=-1.7009 mean_velocity=0.2568 clusters=1 memory_center=-1.3822 memory_strength=33
MCM_STATE | mode=market impulse=-0.0811 motivation=-0.0284 risk=-0.0889 replay=0.0003 self_state=stressed attractor=explore mean_energy=1.2201 mean_motivation=0.1333 mean_risk=-1.5419 mean_velocity=0.1275 clusters=1 memory_center=1.6513 memory_strength=25
MCM_STATE | mode=market impulse=0.1512 motivation=0.0853 risk=-0.1058 replay=0.0276 self_state=stressed attractor=cooperate mean_energy=-1.8648 mean_motivation=0.0577 mean_risk=-1.6841 mean_velocity=0.1907 clusters=1 memory_center=0.1229 memory_strength=22
MCM_STATE | mode=market impulse=0.4940 motivation=0.0846 risk=-0.0808 replay=-0.0096 self_state=stressed attractor=defense mean_energy=0.2129 mean_motivation=0.0999 mean_risk=-1.8869 mean_velocity=0.1382 clusters=1 memory_center=-0.3659 memory_strength=21
MCM_STATE | mode=market impulse=0.3871 motivation=0.0349 risk=-0.1193 replay=-0.0044 self_state=stressed attractor=defense mean_energy=-1.8535 mean_motivation=-0.0565 mean_risk=-2.0187 mean_velocity=0.2206 clusters=1 memory_center=-2.4159 memory_strength=44
MCM_STATE | mode=market impulse=0.4904 motivation=0.0794 risk=-0.1002 replay=-0.0290 self_state=stressed attractor=defense mean_energy=-0.7598 mean_motivation=0.0394 mean_risk=-1.9753 mean_velocity=0.1495 clusters=1 memory_center=-1.8772 memory_strength=15
