EXIT_CANDIDATE ts=1769582700000000 label=plan_trust_holds candidate=0 side=SHORT entry=127.2600 close=127.0200 confirmation_score=0.4247 exit_decision_pressure=0.4657 plan_trust=0.5229 holding_stability=0.4991 intervention_fitness=0.2794 intervention_unfit_state=0.5038 exit_evidence=0.4155 current_r=0.7495 target_expectation_context=target_watch tp_reachability=0.4782 expectation_break_pressure=0.3996 expectation_hold_support=0.5044 target_recovery_potential=0.6250 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3313 break_to_recovery_delta=0.3160 expectation_break_persistence=0.2690 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769589900000000 label=plan_trust_holds candidate=0 side=SHORT entry=127.2600 close=126.8200 confirmation_score=0.3249 exit_decision_pressure=0.3577 plan_trust=0.6554 holding_stability=0.6458 intervention_fitness=0.2175 intervention_unfit_state=0.4480 exit_evidence=0.3068 current_r=1.3740 target_expectation_context=target_expectation_holds tp_reachability=0.5885 expectation_break_pressure=0.3103 expectation_hold_support=0.6221 target_recovery_potential=0.7032 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3737 break_to_recovery_delta=0.3769 expectation_break_persistence=0.2106 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769592300000000 label=plan_trust_holds candidate=0 side=SHORT entry=127.2600 close=126.3900 confirmation_score=0.3104 exit_decision_pressure=0.3565 plan_trust=0.6782 holding_stability=0.6910 intervention_fitness=0.2143 intervention_unfit_state=0.4326 exit_evidence=0.2982 current_r=2.7168 target_expectation_context=target_expectation_holds tp_reachability=0.6452 expectation_break_pressure=0.2942 expectation_hold_support=0.6663 target_recovery_potential=0.8059 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4047 break_to_recovery_delta=0.3995 expectation_break_persistence=0.1911 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769611500000000 label=plan_trust_holds candidate=0 side=SHORT entry=127.0000 close=126.7800 confirmation_score=0.2912 exit_decision_pressure=0.2947 plan_trust=0.6651 holding_stability=0.6073 intervention_fitness=0.1835 intervention_unfit_state=0.3733 exit_evidence=0.2422 current_r=0.5917 target_expectation_context=target_expectation_holds tp_reachability=0.6186 expectation_break_pressure=0.2652 expectation_hold_support=0.6386 target_recovery_potential=0.7122 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3941 break_to_recovery_delta=0.3983 expectation_break_persistence=0.1866 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769615100000000 label=plan_trust_holds candidate=0 side=SHORT entry=126.2300 close=125.9300 confirmation_score=0.2081 exit_decision_pressure=0.1888 plan_trust=0.7258 holding_stability=0.6936 intervention_fitness=0.1220 intervention_unfit_state=0.3131 exit_evidence=0.1532 current_r=0.8842 target_expectation_context=target_expectation_holds tp_reachability=0.6806 expectation_break_pressure=0.1964 expectation_hold_support=0.7075 target_recovery_potential=0.6610 target_recovery_momentum=0.6941 target_recovery_confirmation=0.7095 break_to_recovery_delta=0.7139 expectation_break_persistence=0.1430 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769617500000000 label=exit_candidate_observe candidate=1 side=SHORT entry=126.2300 close=126.5300 confirmation_score=0.5595 exit_decision_pressure=0.6769 plan_trust=0.4760 holding_stability=0.3666 intervention_fitness=0.4375 intervention_unfit_state=0.4969 exit_evidence=0.6462 current_r=-0.8841 target_expectation_context=expectation_break_observe tp_reachability=0.3598 expectation_break_pressure=0.6914 expectation_hold_support=0.4124 target_recovery_potential=0.6446 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2972 break_to_recovery_delta=0.2567 expectation_break_persistence=0.4936 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769635200000000 label=plan_trust_holds candidate=0 side=SHORT entry=125.8100 close=125.5600 confirmation_score=0.3809 exit_decision_pressure=0.4256 plan_trust=0.5838 holding_stability=0.5615 intervention_fitness=0.2668 intervention_unfit_state=0.4095 exit_evidence=0.3636 current_r=0.8629 target_expectation_context=target_pullback_observe tp_reachability=0.5073 expectation_break_pressure=0.3655 expectation_hold_support=0.5733 target_recovery_potential=0.6832 target_recovery_momentum=0.1767 target_recovery_confirmation=0.4461 break_to_recovery_delta=0.4374 expectation_break_persistence=0.2401 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769638200000000 label=plan_trust_holds candidate=0 side=SHORT entry=125.8100 close=125.3800 confirmation_score=0.3472 exit_decision_pressure=0.3934 plan_trust=0.6357 holding_stability=0.6485 intervention_fitness=0.2506 intervention_unfit_state=0.4019 exit_evidence=0.3392 current_r=1.4843 target_expectation_context=target_expectation_holds tp_reachability=0.5607 expectation_break_pressure=0.3343 expectation_hold_support=0.6193 target_recovery_potential=0.6505 target_recovery_momentum=0.5013 target_recovery_confirmation=0.5896 break_to_recovery_delta=0.5828 expectation_break_persistence=0.2166 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769643300000000 label=plan_trust_holds candidate=0 side=SHORT entry=125.8100 close=125.0900 confirmation_score=0.2491 exit_decision_pressure=0.2586 plan_trust=0.7316 holding_stability=0.7489 intervention_fitness=0.1625 intervention_unfit_state=0.3776 exit_evidence=0.2154 current_r=2.4853 target_expectation_context=target_expectation_holds tp_reachability=0.6936 expectation_break_pressure=0.2358 expectation_hold_support=0.7262 target_recovery_potential=0.7486 target_recovery_momentum=0.4029 target_recovery_confirmation=0.5935 break_to_recovery_delta=0.5998 expectation_break_persistence=0.1546 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769645700000000 label=plan_trust_holds candidate=0 side=SHORT entry=125.8100 close=124.9900 confirmation_score=0.2144 exit_decision_pressure=0.2171 plan_trust=0.7744 holding_stability=0.7778 intervention_fitness=0.1364 intervention_unfit_state=0.3692 exit_evidence=0.1795 current_r=2.8304 target_expectation_context=target_expectation_holds tp_reachability=0.7414 expectation_break_pressure=0.2015 expectation_hold_support=0.7690 target_recovery_potential=0.7860 target_recovery_momentum=0.4407 target_recovery_confirmation=0.6299 break_to_recovery_delta=0.6393 expectation_break_persistence=0.1320 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769648100000000 label=plan_trust_holds candidate=0 side=SHORT entry=125.8100 close=125.1300 confirmation_score=0.3885 exit_decision_pressure=0.4499 plan_trust=0.5954 holding_stability=0.6321 intervention_fitness=0.2896 intervention_unfit_state=0.4644 exit_evidence=0.4148 current_r=2.3472 target_expectation_context=target_expectation_holds tp_reachability=0.5401 expectation_break_pressure=0.3678 expectation_hold_support=0.5964 target_recovery_potential=0.7184 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3671 break_to_recovery_delta=0.3652 expectation_break_persistence=0.2296 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769652300000000 label=plan_trust_holds candidate=0 side=SHORT entry=124.4100 close=124.5000 confirmation_score=0.3440 exit_decision_pressure=0.3217 plan_trust=0.5746 holding_stability=0.5066 intervention_fitness=0.2091 intervention_unfit_state=0.4047 exit_evidence=0.2837 current_r=-0.2431 target_expectation_context=target_pullback_observe tp_reachability=0.5294 expectation_break_pressure=0.3601 expectation_hold_support=0.5485 target_recovery_potential=0.5678 target_recovery_momentum=0.0300 target_recovery_confirmation=0.3581 break_to_recovery_delta=0.3604 expectation_break_persistence=0.2415 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769660100000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.2300 close=122.7700 confirmation_score=0.1762 exit_decision_pressure=0.1760 plan_trust=0.7982 holding_stability=0.7529 intervention_fitness=0.1155 intervention_unfit_state=0.3026 exit_evidence=0.1438 current_r=1.1524 target_expectation_context=target_expectation_holds tp_reachability=0.7477 expectation_break_pressure=0.1707 expectation_hold_support=0.7777 target_recovery_potential=0.8329 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4522 break_to_recovery_delta=0.4752 expectation_break_persistence=0.1195 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769662500000000 label=exit_pressure_unfit_observe candidate=0 side=SHORT entry=123.2300 close=123.4200 confirmation_score=0.5198 exit_decision_pressure=0.5934 plan_trust=0.4590 holding_stability=0.3790 intervention_fitness=0.3773 intervention_unfit_state=0.4948 exit_evidence=0.5562 current_r=-0.4760 target_expectation_context=target_unclear_observe tp_reachability=0.3810 expectation_break_pressure=0.5723 expectation_hold_support=0.4245 target_recovery_potential=0.5445 target_recovery_momentum=0.1329 target_recovery_confirmation=0.3459 break_to_recovery_delta=0.3263 expectation_break_persistence=0.4495 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769672100000000 label=plan_trust_holds candidate=0 side=LONG entry=123.6800 close=123.8300 confirmation_score=0.2062 exit_decision_pressure=0.1479 plan_trust=0.6640 holding_stability=0.6370 intervention_fitness=0.0963 intervention_unfit_state=0.3178 exit_evidence=0.1214 current_r=0.4167 target_expectation_context=target_expectation_holds tp_reachability=0.6381 expectation_break_pressure=0.2015 expectation_hold_support=0.6653 target_recovery_potential=0.6838 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3996 break_to_recovery_delta=0.4211 expectation_break_persistence=0.1560 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769677500000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=123.2300 confirmation_score=0.2135 exit_decision_pressure=0.1425 plan_trust=0.6487 holding_stability=0.6206 intervention_fitness=0.0900 intervention_unfit_state=0.3344 exit_evidence=0.1150 current_r=0.3643 target_expectation_context=target_expectation_holds tp_reachability=0.6248 expectation_break_pressure=0.1977 expectation_hold_support=0.6615 target_recovery_potential=0.5868 target_recovery_momentum=0.7533 target_recovery_confirmation=0.7151 break_to_recovery_delta=0.7238 expectation_break_persistence=0.1521 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769680200000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=123.1000 confirmation_score=0.2288 exit_decision_pressure=0.1789 plan_trust=0.6458 holding_stability=0.6437 intervention_fitness=0.1129 intervention_unfit_state=0.3532 exit_evidence=0.1465 current_r=0.7590 target_expectation_context=target_expectation_holds tp_reachability=0.6219 expectation_break_pressure=0.2210 expectation_hold_support=0.6516 target_recovery_potential=0.6508 target_recovery_momentum=0.2242 target_recovery_confirmation=0.4830 break_to_recovery_delta=0.4977 expectation_break_persistence=0.1639 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769682600000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=123.1600 confirmation_score=0.2614 exit_decision_pressure=0.2153 plan_trust=0.6073 holding_stability=0.5979 intervention_fitness=0.1336 intervention_unfit_state=0.3844 exit_evidence=0.1781 current_r=0.5769 target_expectation_context=target_expectation_holds tp_reachability=0.5760 expectation_break_pressure=0.2540 expectation_hold_support=0.6125 target_recovery_potential=0.6097 target_recovery_momentum=0.4510 target_recovery_confirmation=0.5665 break_to_recovery_delta=0.5692 expectation_break_persistence=0.1866 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769685600000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=122.8900 confirmation_score=0.1948 exit_decision_pressure=0.1753 plan_trust=0.7377 holding_stability=0.7413 intervention_fitness=0.1107 intervention_unfit_state=0.3502 exit_evidence=0.1434 current_r=1.3966 target_expectation_context=target_expectation_holds tp_reachability=0.6932 expectation_break_pressure=0.1957 expectation_hold_support=0.7273 target_recovery_potential=0.7144 target_recovery_momentum=0.5037 target_recovery_confirmation=0.6339 break_to_recovery_delta=0.6442 expectation_break_persistence=0.1391 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769688000000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=122.9300 confirmation_score=0.2346 exit_decision_pressure=0.2263 plan_trust=0.6909 holding_stability=0.6934 intervention_fitness=0.1410 intervention_unfit_state=0.3823 exit_evidence=0.1876 current_r=1.2752 target_expectation_context=target_expectation_holds tp_reachability=0.6416 expectation_break_pressure=0.2380 expectation_hold_support=0.6806 target_recovery_potential=0.7856 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4100 break_to_recovery_delta=0.4177 expectation_break_persistence=0.1667 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769690400000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=122.6800 confirmation_score=0.2221 exit_decision_pressure=0.2117 plan_trust=0.6848 holding_stability=0.7361 intervention_fitness=0.1312 intervention_unfit_state=0.3844 exit_evidence=0.1749 current_r=2.0342 target_expectation_context=target_expectation_holds tp_reachability=0.6598 expectation_break_pressure=0.2282 expectation_hold_support=0.6942 target_recovery_potential=0.8018 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4125 break_to_recovery_delta=0.4210 expectation_break_persistence=0.1562 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769692800000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=122.8900 confirmation_score=0.3463 exit_decision_pressure=0.3785 plan_trust=0.5972 holding_stability=0.6175 intervention_fitness=0.2488 intervention_unfit_state=0.4574 exit_evidence=0.3541 current_r=1.3966 target_expectation_context=target_expectation_holds tp_reachability=0.5380 expectation_break_pressure=0.3380 expectation_hold_support=0.5891 target_recovery_potential=0.6398 target_recovery_momentum=0.1286 target_recovery_confirmation=0.4082 break_to_recovery_delta=0.4133 expectation_break_persistence=0.2210 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769695200000000 label=plan_trust_holds candidate=0 side=SHORT entry=123.3500 close=122.8500 confirmation_score=0.3295 exit_decision_pressure=0.3481 plan_trust=0.5941 holding_stability=0.6335 intervention_fitness=0.2258 intervention_unfit_state=0.4590 exit_evidence=0.3217 current_r=1.5181 target_expectation_context=target_expectation_holds tp_reachability=0.5498 expectation_break_pressure=0.3254 expectation_hold_support=0.5925 target_recovery_potential=0.6605 target_recovery_momentum=0.0692 target_recovery_confirmation=0.3851 break_to_recovery_delta=0.3891 expectation_break_persistence=0.2156 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769724600000000 label=plan_trust_holds candidate=0 side=LONG entry=117.6200 close=117.3700 confirmation_score=0.3702 exit_decision_pressure=0.3659 plan_trust=0.6045 holding_stability=0.5150 intervention_fitness=0.2628 intervention_unfit_state=0.3863 exit_evidence=0.3510 current_r=-0.6523 target_expectation_context=target_pullback_observe tp_reachability=0.5290 expectation_break_pressure=0.4567 expectation_hold_support=0.5516 target_recovery_potential=0.2223 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2799 break_to_recovery_delta=0.3402 expectation_break_persistence=0.2733 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769727000000000 label=plan_trust_holds candidate=0 side=LONG entry=117.6200 close=117.7700 confirmation_score=0.1911 exit_decision_pressure=0.1623 plan_trust=0.7661 holding_stability=0.6774 intervention_fitness=0.1052 intervention_unfit_state=0.2938 exit_evidence=0.1300 current_r=0.3914 target_expectation_context=target_expectation_holds tp_reachability=0.7267 expectation_break_pressure=0.1660 expectation_hold_support=0.7454 target_recovery_potential=0.7384 target_recovery_momentum=0.1424 target_recovery_confirmation=0.4994 break_to_recovery_delta=0.5229 expectation_break_persistence=0.1253 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769729400000000 label=plan_trust_holds candidate=0 side=LONG entry=117.6200 close=117.7300 confirmation_score=0.2281 exit_decision_pressure=0.1888 plan_trust=0.7003 holding_stability=0.6288 intervention_fitness=0.1192 intervention_unfit_state=0.3342 exit_evidence=0.1523 current_r=0.2870 target_expectation_context=target_expectation_holds tp_reachability=0.6723 expectation_break_pressure=0.2031 expectation_hold_support=0.6790 target_recovery_potential=0.6167 target_recovery_momentum=0.6703 target_recovery_confirmation=0.6911 break_to_recovery_delta=0.6930 expectation_break_persistence=0.1548 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769731800000000 label=plan_trust_holds candidate=0 side=LONG entry=117.6200 close=117.9400 confirmation_score=0.2421 exit_decision_pressure=0.2327 plan_trust=0.6975 holding_stability=0.6643 intervention_fitness=0.1474 intervention_unfit_state=0.3468 exit_evidence=0.1903 current_r=0.8349 target_expectation_context=target_expectation_holds tp_reachability=0.6545 expectation_break_pressure=0.2287 expectation_hold_support=0.6728 target_recovery_potential=0.7779 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4135 break_to_recovery_delta=0.4147 expectation_break_persistence=0.1644 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769753100000000 label=plan_trust_holds candidate=0 side=SHORT entry=115.4700 close=115.2100 confirmation_score=0.2857 exit_decision_pressure=0.2532 plan_trust=0.6157 holding_stability=0.6169 intervention_fitness=0.1836 intervention_unfit_state=0.3558 exit_evidence=0.2388 current_r=0.7876 target_expectation_context=target_expectation_holds tp_reachability=0.5673 expectation_break_pressure=0.2607 expectation_hold_support=0.6224 target_recovery_potential=0.3373 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3166 break_to_recovery_delta=0.3942 expectation_break_persistence=0.1811 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769773200000000 label=plan_trust_holds candidate=0 side=LONG entry=115.9362 close=116.0600 confirmation_score=0.2689 exit_decision_pressure=0.2427 plan_trust=0.6282 holding_stability=0.6003 intervention_fitness=0.1571 intervention_unfit_state=0.3470 exit_evidence=0.2028 current_r=0.4748 target_expectation_context=target_expectation_holds tp_reachability=0.5847 expectation_break_pressure=0.2595 expectation_hold_support=0.6232 target_recovery_potential=0.6996 target_recovery_momentum=0.0665 target_recovery_confirmation=0.4200 break_to_recovery_delta=0.4243 expectation_break_persistence=0.1884 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769800200000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.6300 confirmation_score=0.1740 exit_decision_pressure=0.1535 plan_trust=0.7241 holding_stability=0.7859 intervention_fitness=0.1030 intervention_unfit_state=0.2848 exit_evidence=0.1265 current_r=1.7650 target_expectation_context=target_expectation_holds tp_reachability=0.7198 expectation_break_pressure=0.1795 expectation_hold_support=0.7373 target_recovery_potential=0.7594 target_recovery_momentum=0.1804 target_recovery_confirmation=0.5003 break_to_recovery_delta=0.5163 expectation_break_persistence=0.1246 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769802600000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.6500 confirmation_score=0.1754 exit_decision_pressure=0.1547 plan_trust=0.7222 holding_stability=0.7829 intervention_fitness=0.1030 intervention_unfit_state=0.2959 exit_evidence=0.1275 current_r=1.7850 target_expectation_context=target_expectation_holds tp_reachability=0.7185 expectation_break_pressure=0.1821 expectation_hold_support=0.7354 target_recovery_potential=0.7612 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4196 break_to_recovery_delta=0.4427 expectation_break_persistence=0.1264 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769805000000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=117.5500 confirmation_score=0.3790 exit_decision_pressure=0.3888 plan_trust=0.5279 holding_stability=0.5324 intervention_fitness=0.2697 intervention_unfit_state=0.4155 exit_evidence=0.3695 current_r=0.6853 target_expectation_context=target_watch tp_reachability=0.4880 expectation_break_pressure=0.3568 expectation_hold_support=0.5340 target_recovery_potential=0.6248 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3428 break_to_recovery_delta=0.3410 expectation_break_persistence=0.2383 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769813400000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=117.3200 confirmation_score=0.3750 exit_decision_pressure=0.3856 plan_trust=0.5708 holding_stability=0.5258 intervention_fitness=0.2441 intervention_unfit_state=0.4469 exit_evidence=0.3441 current_r=0.4553 target_expectation_context=target_pullback_observe tp_reachability=0.5087 expectation_break_pressure=0.3506 expectation_hold_support=0.5599 target_recovery_potential=0.6623 target_recovery_momentum=0.0469 target_recovery_confirmation=0.3834 break_to_recovery_delta=0.3795 expectation_break_persistence=0.2378 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769815800000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=117.1200 confirmation_score=0.3916 exit_decision_pressure=0.3981 plan_trust=0.5394 holding_stability=0.4880 intervention_fitness=0.2446 intervention_unfit_state=0.4648 exit_evidence=0.3505 current_r=0.2554 target_expectation_context=target_watch tp_reachability=0.4871 expectation_break_pressure=0.3684 expectation_hold_support=0.5309 target_recovery_potential=0.6377 target_recovery_momentum=0.0491 target_recovery_confirmation=0.3738 break_to_recovery_delta=0.3653 expectation_break_persistence=0.2533 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769818800000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=117.6600 confirmation_score=0.3432 exit_decision_pressure=0.3398 plan_trust=0.5854 holding_stability=0.5724 intervention_fitness=0.2157 intervention_unfit_state=0.4415 exit_evidence=0.3025 current_r=0.7952 target_expectation_context=target_pullback_observe tp_reachability=0.5450 expectation_break_pressure=0.3253 expectation_hold_support=0.5775 target_recovery_potential=0.6549 target_recovery_momentum=0.0195 target_recovery_confirmation=0.3687 break_to_recovery_delta=0.3694 expectation_break_persistence=0.2234 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769821200000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=117.8400 confirmation_score=0.2847 exit_decision_pressure=0.2760 plan_trust=0.6542 holding_stability=0.6375 intervention_fitness=0.1688 intervention_unfit_state=0.4146 exit_evidence=0.2310 current_r=0.9752 target_expectation_context=target_expectation_holds tp_reachability=0.6174 expectation_break_pressure=0.2766 expectation_hold_support=0.6402 target_recovery_potential=0.6478 target_recovery_momentum=0.5792 target_recovery_confirmation=0.6339 break_to_recovery_delta=0.6260 expectation_break_persistence=0.1941 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769823600000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.2100 confirmation_score=0.2364 exit_decision_pressure=0.2316 plan_trust=0.7263 holding_stability=0.7162 intervention_fitness=0.1443 intervention_unfit_state=0.3855 exit_evidence=0.1926 current_r=1.3451 target_expectation_context=target_expectation_holds tp_reachability=0.6849 expectation_break_pressure=0.2322 expectation_hold_support=0.7061 target_recovery_potential=0.7166 target_recovery_momentum=0.3620 target_recovery_confirmation=0.5650 break_to_recovery_delta=0.5716 expectation_break_persistence=0.1623 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769826900000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.2700 confirmation_score=0.2299 exit_decision_pressure=0.2244 plan_trust=0.7326 holding_stability=0.7265 intervention_fitness=0.1401 intervention_unfit_state=0.3818 exit_evidence=0.1863 current_r=1.4051 target_expectation_context=target_expectation_holds tp_reachability=0.6951 expectation_break_pressure=0.2265 expectation_hold_support=0.7125 target_recovery_potential=0.7166 target_recovery_momentum=0.3721 target_recovery_confirmation=0.5703 break_to_recovery_delta=0.5776 expectation_break_persistence=0.1594 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769829300000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.4900 confirmation_score=0.2002 exit_decision_pressure=0.1980 plan_trust=0.7775 holding_stability=0.7743 intervention_fitness=0.1248 intervention_unfit_state=0.3638 exit_evidence=0.1635 current_r=1.6250 target_expectation_context=target_expectation_holds tp_reachability=0.7486 expectation_break_pressure=0.1964 expectation_hold_support=0.7605 target_recovery_potential=0.7982 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4336 break_to_recovery_delta=0.4545 expectation_break_persistence=0.1376 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769831700000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.3900 confirmation_score=0.2284 exit_decision_pressure=0.2100 plan_trust=0.6992 holding_stability=0.7259 intervention_fitness=0.1306 intervention_unfit_state=0.3829 exit_evidence=0.1739 current_r=1.5250 target_expectation_context=target_expectation_holds tp_reachability=0.6668 expectation_break_pressure=0.2281 expectation_hold_support=0.6919 target_recovery_potential=0.6918 target_recovery_momentum=0.4342 target_recovery_confirmation=0.5852 break_to_recovery_delta=0.5913 expectation_break_persistence=0.1614 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769834100000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.5600 confirmation_score=0.1978 exit_decision_pressure=0.1896 plan_trust=0.7616 holding_stability=0.7756 intervention_fitness=0.1193 intervention_unfit_state=0.3632 exit_evidence=0.1562 current_r=1.6950 target_expectation_context=target_expectation_holds tp_reachability=0.7364 expectation_break_pressure=0.1958 expectation_hold_support=0.7522 target_recovery_potential=0.8045 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4314 break_to_recovery_delta=0.4503 expectation_break_persistence=0.1375 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769836500000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.2300 confirmation_score=0.3617 exit_decision_pressure=0.3790 plan_trust=0.5859 holding_stability=0.6143 intervention_fitness=0.2669 intervention_unfit_state=0.4516 exit_evidence=0.3778 current_r=1.3651 target_expectation_context=target_expectation_holds tp_reachability=0.5413 expectation_break_pressure=0.3349 expectation_hold_support=0.5805 target_recovery_potential=0.6496 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3476 break_to_recovery_delta=0.3530 expectation_break_persistence=0.2194 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769838900000000 label=plan_trust_holds candidate=0 side=LONG entry=116.8646 close=118.6200 confirmation_score=0.2026 exit_decision_pressure=0.1824 plan_trust=0.7252 holding_stability=0.7658 intervention_fitness=0.1141 intervention_unfit_state=0.3680 exit_evidence=0.1499 current_r=1.7550 target_expectation_context=target_expectation_holds tp_reachability=0.7055 expectation_break_pressure=0.2022 expectation_hold_support=0.7272 target_recovery_potential=0.7655 target_recovery_momentum=0.0183 target_recovery_confirmation=0.4239 break_to_recovery_delta=0.4444 expectation_break_persistence=0.1428 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
