MCM_STATE | mode=market impulse=-0.9744 motivation=-0.1058 risk=-0.2109 replay=0.0003 self_state=stressed attractor=cooperate mean_energy=-0.0171 mean_motivation=0.1377 mean_risk=-2.1081 mean_velocity=0.2794 clusters=1 memory_center=0.0263 memory_strength=20
MCM_STATE | mode=market impulse=1.1002 motivation=0.2714 risk=-0.1327 replay=0.0054 self_state=stressed attractor=cooperate mean_energy=1.7087 mean_motivation=0.3333 mean_risk=-2.0117 mean_velocity=0.4157 clusters=1 memory_center=0.0172 memory_strength=31
MCM_STATE | mode=market impulse=-0.4648 motivation=-0.1054 risk=-0.1755 replay=0.0054 self_state=stressed attractor=explore mean_energy=0.7396 mean_motivation=0.0762 mean_risk=-2.0096 mean_velocity=0.1622 clusters=1 memory_center=1.6773 memory_strength=25
MCM_STATE | mode=market impulse=-0.2914 motivation=-0.0071 risk=-0.1258 replay=0.0278 self_state=stressed attractor=cooperate mean_energy=1.5091 mean_motivation=0.1716 mean_risk=-1.9263 mean_velocity=0.1635 clusters=1 memory_center=0.6931 memory_strength=22
MCM_STATE | mode=market impulse=1.3717 motivation=0.0995 risk=-0.1869 replay=0.0268 self_state=stressed attractor=cooperate mean_energy=2.3056 mean_motivation=0.0573 mean_risk=-2.0080 mean_velocity=0.5421 clusters=1 memory_center=1.1046 memory_strength=46
MCM_STATE | mode=market impulse=1.1734 motivation=0.2479 risk=-0.1561 replay=-0.0088 self_state=stressed attractor=cooperate mean_energy=1.7964 mean_motivation=0.2335 mean_risk=-2.0207 mean_velocity=0.4828 clusters=1 memory_center=0.6149 memory_strength=33
MCM_STATE | mode=market impulse=-0.5646 motivation=-0.0698 risk=-0.1500 replay=0.0273 self_state=stressed attractor=cooperate mean_energy=0.0406 mean_motivation=0.0631 mean_risk=-1.9373 mean_velocity=0.1514 clusters=1 memory_center=0.6302 memory_strength=26
MCM_STATE | mode=market impulse=1.1826 motivation=0.2946 risk=-0.1172 replay=0.0071 self_state=stressed attractor=cooperate mean_energy=2.4200 mean_motivation=0.3415 mean_risk=-1.8989 mean_velocity=0.6563 clusters=1 memory_center=0.5880 memory_strength=30
MCM_STATE | mode=market impulse=0.3526 motivation=0.1151 risk=-0.1211 replay=0.0214 self_state=stressed attractor=explore mean_energy=0.7399 mean_motivation=0.1201 mean_risk=-1.9326 mean_velocity=0.1817 clusters=1 memory_center=2.2887 memory_strength=23
MCM_STATE | mode=market impulse=-1.1562 motivation=-0.1184 risk=-0.2970 replay=-0.0016 self_state=stressed attractor=cooperate mean_energy=-0.5968 mean_motivation=0.0611 mean_risk=-2.1163 mean_velocity=0.4743 clusters=1 memory_center=0.4930 memory_strength=17
MCM_STATE | mode=market impulse=1.2073 motivation=0.2630 risk=-0.1306 replay=-0.0224 self_state=stressed attractor=cooperate mean_energy=1.3472 mean_motivation=0.2028 mean_risk=-2.0390 mean_velocity=0.6146 clusters=1 memory_center=0.8258 memory_strength=26
MCM_STATE | mode=market impulse=0.6643 motivation=0.2008 risk=-0.1265 replay=0.0122 self_state=stressed attractor=defense mean_energy=-1.2796 mean_motivation=-0.0174 mean_risk=-2.0611 mean_velocity=0.1348 clusters=1 memory_center=-2.2587 memory_strength=33
MCM_STATE | mode=market impulse=1.4280 motivation=0.3298 risk=-0.1579 replay=0.0286 self_state=stressed attractor=defense mean_energy=0.0054 mean_motivation=0.2140 mean_risk=-1.8875 mean_velocity=0.3187 clusters=1 memory_center=-0.8350 memory_strength=27
MCM_STATE | mode=market impulse=-0.3897 motivation=-0.0367 risk=-0.0650 replay=-0.0238 self_state=stressed attractor=cooperate mean_energy=-0.1032 mean_motivation=0.0750 mean_risk=-1.7195 mean_velocity=0.2114 clusters=1 memory_center=0.4090 memory_strength=31
MCM_STATE | mode=market impulse=1.3062 motivation=0.3040 risk=-0.1480 replay=0.0214 self_state=stressed attractor=defense mean_energy=0.6195 mean_motivation=0.2950 mean_risk=-2.0557 mean_velocity=0.5293 clusters=1 memory_center=-1.3153 memory_strength=26
MCM_STATE | mode=market impulse=-0.2828 motivation=-0.0204 risk=-0.0638 replay=-0.0027 self_state=stressed attractor=neutral mean_energy=0.8809 mean_motivation=0.1828 mean_risk=-1.9908 mean_velocity=0.1965 clusters=1 memory_center=1.2933 memory_strength=33
MCM_STATE | mode=market impulse=0.9166 motivation=0.2544 risk=-0.1044 replay=-0.0226 self_state=stressed attractor=defense mean_energy=-0.5230 mean_motivation=0.1403 mean_risk=-1.8458 mean_velocity=0.1867 clusters=1 memory_center=-0.3384 memory_strength=31
MCM_STATE | mode=market impulse=-0.3111 motivation=-0.0074 risk=-0.1026 replay=0.0276 self_state=stressed attractor=cooperate mean_energy=-0.1432 mean_motivation=0.0302 mean_risk=-1.9100 mean_velocity=0.2471 clusters=1 memory_center=0.5085 memory_strength=32
MCM_STATE | mode=market impulse=-1.0556 motivation=-0.1313 risk=-0.3217 replay=0.0282 self_state=stressed attractor=cooperate mean_energy=0.2385 mean_motivation=0.0312 mean_risk=-2.0086 mean_velocity=0.3069 clusters=1 memory_center=0.3918 memory_strength=22
MCM_STATE | mode=market impulse=1.3699 motivation=0.1207 risk=-0.1814 replay=0.0099 self_state=stressed attractor=cooperate mean_energy=2.3816 mean_motivation=0.0772 mean_risk=-1.9746 mean_velocity=0.5462 clusters=1 memory_center=1.0306 memory_strength=58
MCM_STATE | mode=market impulse=-0.5357 motivation=-0.0953 risk=-0.1911 replay=0.0108 self_state=stressed attractor=cooperate mean_energy=-2.4420 mean_motivation=-0.2477 mean_risk=-2.1103 mean_velocity=0.5204 clusters=1 memory_center=0.9034 memory_strength=27
MCM_STATE | mode=market impulse=0.7226 motivation=0.2048 risk=-0.1490 replay=0.0122 self_state=stressed attractor=defense mean_energy=1.2954 mean_motivation=0.2445 mean_risk=-1.8857 mean_velocity=0.2728 clusters=1 memory_center=-2.4740 memory_strength=18
MCM_STATE | mode=market impulse=-1.0956 motivation=-0.1217 risk=-0.2699 replay=-0.0031 self_state=stressed attractor=explore mean_energy=-0.8127 mean_motivation=-0.0176 mean_risk=-2.0095 mean_velocity=0.4962 clusters=1 memory_center=2.1274 memory_strength=28
MCM_STATE | mode=market impulse=0.8947 motivation=0.2073 risk=-0.1019 replay=-0.0070 self_state=stressed attractor=cooperate mean_energy=1.2597 mean_motivation=0.2601 mean_risk=-2.0266 mean_velocity=0.3214 clusters=1 memory_center=0.3985 memory_strength=26
MCM_STATE | mode=market impulse=-1.2088 motivation=-0.1225 risk=-0.3063 replay=0.0139 self_state=stressed attractor=cooperate mean_energy=-2.2445 mean_motivation=-0.1050 mean_risk=-2.1341 mean_velocity=0.5860 clusters=1 memory_center=0.1327 memory_strength=21
MCM_STATE | mode=market impulse=-1.0279 motivation=-0.1117 risk=-0.2493 replay=0.0122 self_state=stressed attractor=defense mean_energy=-2.5080 mean_motivation=-0.2917 mean_risk=-2.1403 mean_velocity=0.7656 clusters=1 memory_center=-2.4724 memory_strength=49
MCM_STATE | mode=market impulse=-0.0612 motivation=-0.0515 risk=-0.1529 replay=0.0016 self_state=stressed attractor=defense mean_energy=-0.7222 mean_motivation=0.0606 mean_risk=-2.0675 mean_velocity=0.1474 clusters=1 memory_center=-2.3442 memory_strength=27
MCM_STATE | mode=market impulse=-1.0063 motivation=-0.1287 risk=-0.2749 replay=0.0012 self_state=stressed attractor=defense mean_energy=-2.0648 mean_motivation=-0.0114 mean_risk=-2.0507 mean_velocity=0.4405 clusters=1 memory_center=-1.5632 memory_strength=26
MCM_STATE | mode=market impulse=-1.0121 motivation=-0.1189 risk=-0.2426 replay=-0.0296 self_state=stressed attractor=defense mean_energy=-0.8468 mean_motivation=0.0267 mean_risk=-2.0854 mean_velocity=0.5017 clusters=1 memory_center=-1.6083 memory_strength=19
MCM_STATE | mode=market impulse=-0.6124 motivation=-0.0751 risk=-0.1431 replay=-0.0285 self_state=stressed attractor=defense mean_energy=-1.1390 mean_motivation=0.0081 mean_risk=-1.9086 mean_velocity=0.2805 clusters=1 memory_center=-1.5766 memory_strength=29
MCM_STATE | mode=market impulse=-1.0563 motivation=-0.1118 risk=-0.2920 replay=-0.0128 self_state=stressed attractor=explore mean_energy=1.1391 mean_motivation=0.2738 mean_risk=-2.1194 mean_velocity=0.1548 clusters=1 memory_center=2.3601 memory_strength=40
MCM_STATE | mode=market impulse=-1.2070 motivation=-0.1299 risk=-0.2947 replay=-0.0285 self_state=stressed attractor=neutral mean_energy=-2.3871 mean_motivation=-0.1415 mean_risk=-2.0465 mean_velocity=0.5956 clusters=1 memory_center=1.2902 memory_strength=21
MCM_STATE | mode=market impulse=-0.5619 motivation=-0.0483 risk=-0.1783 replay=0.0169 self_state=stressed attractor=cooperate mean_energy=0.0452 mean_motivation=0.0973 mean_risk=-2.0672 mean_velocity=0.1592 clusters=1 memory_center=0.7745 memory_strength=23
MCM_STATE | mode=market impulse=-0.6851 motivation=-0.0802 risk=-0.1201 replay=-0.0226 self_state=stressed attractor=defense mean_energy=-1.3711 mean_motivation=-0.0585 mean_risk=-1.9868 mean_velocity=0.4622 clusters=1 memory_center=-0.4732 memory_strength=24
MCM_STATE | mode=market impulse=1.3980 motivation=0.3209 risk=-0.1633 replay=0.0012 self_state=stressed attractor=defense mean_energy=0.3182 mean_motivation=0.2902 mean_risk=-2.0681 mean_velocity=0.4187 clusters=1 memory_center=-1.5222 memory_strength=40
MCM_STATE | mode=market impulse=-0.3962 motivation=-0.0999 risk=-0.1719 replay=-0.0183 self_state=stressed attractor=defense mean_energy=-2.1539 mean_motivation=-0.1049 mean_risk=-1.9492 mean_velocity=0.3010 clusters=1 memory_center=-2.4381 memory_strength=21
MCM_STATE | mode=market impulse=-0.1365 motivation=0.0538 risk=-0.1400 replay=-0.0112 self_state=stressed attractor=explore mean_energy=0.9985 mean_motivation=0.1470 mean_risk=-1.9351 mean_velocity=0.1371 clusters=1 memory_center=2.1793 memory_strength=28
MCM_STATE | mode=market impulse=-0.6953 motivation=-0.0442 risk=-0.1429 replay=-0.0112 self_state=stressed attractor=defense mean_energy=-2.5008 mean_motivation=-0.1250 mean_risk=-1.9710 mean_velocity=0.6207 clusters=1 memory_center=-0.7184 memory_strength=18
MCM_STATE | mode=market impulse=-0.6350 motivation=-0.0753 risk=-0.1386 replay=0.0262 self_state=stressed attractor=defense mean_energy=-2.5071 mean_motivation=-0.2188 mean_risk=-2.1144 mean_velocity=0.6744 clusters=1 memory_center=-2.5007 memory_strength=58
MCM_STATE | mode=market impulse=-1.0862 motivation=-0.1015 risk=-0.2823 replay=-0.0200 self_state=stressed attractor=defense mean_energy=-2.0176 mean_motivation=-0.0474 mean_risk=-2.0369 mean_velocity=0.5286 clusters=1 memory_center=-0.7800 memory_strength=30
MCM_STATE | mode=market impulse=0.2317 motivation=0.0052 risk=-0.1211 replay=-0.0108 self_state=stressed attractor=defense mean_energy=-1.1185 mean_motivation=-0.0466 mean_risk=-1.8596 mean_velocity=0.3745 clusters=1 memory_center=-1.0403 memory_strength=26
MCM_STATE | mode=market impulse=1.4558 motivation=0.3140 risk=-0.1886 replay=0.0351 self_state=stressed attractor=defense mean_energy=-0.4974 mean_motivation=0.1524 mean_risk=-2.0692 mean_velocity=0.2887 clusters=1 memory_center=-2.4302 memory_strength=23
MCM_STATE | mode=market impulse=-0.9823 motivation=-0.0760 risk=-0.2401 replay=0.0052 self_state=stressed attractor=neutral mean_energy=-2.4108 mean_motivation=-0.0686 mean_risk=-2.0476 mean_velocity=0.6514 clusters=1 memory_center=1.2749 memory_strength=23
MCM_STATE | mode=market impulse=1.1360 motivation=0.2560 risk=-0.1152 replay=-0.0076 self_state=stressed attractor=cooperate mean_energy=1.2337 mean_motivation=0.1822 mean_risk=-1.9158 mean_velocity=0.5458 clusters=1 memory_center=1.1437 memory_strength=27
MCM_STATE | mode=market impulse=0.4711 motivation=0.0399 risk=-0.0653 replay=-0.0203 self_state=stressed attractor=cooperate mean_energy=2.4139 mean_motivation=0.1587 mean_risk=-1.9876 mean_velocity=0.5848 clusters=1 memory_center=1.0375 memory_strength=27
MCM_STATE | mode=market impulse=-0.6715 motivation=-0.1020 risk=-0.1755 replay=0.0139 self_state=stressed attractor=explore mean_energy=1.2658 mean_motivation=0.1781 mean_risk=-1.9386 mean_velocity=0.1167 clusters=1 memory_center=2.3919 memory_strength=32
MCM_STATE | mode=market impulse=-0.7280 motivation=-0.0856 risk=-0.1361 replay=-0.0203 self_state=stressed attractor=neutral mean_energy=-0.0376 mean_motivation=0.0556 mean_risk=-1.8580 mean_velocity=0.2307 clusters=1 memory_center=1.3529 memory_strength=26
MCM_STATE | mode=market impulse=0.6097 motivation=0.1170 risk=-0.0876 replay=-0.0090 self_state=stressed attractor=cooperate mean_energy=1.2038 mean_motivation=0.1118 mean_risk=-1.9517 mean_velocity=0.2344 clusters=1 memory_center=-0.2703 memory_strength=20
MCM_STATE | mode=market impulse=1.0159 motivation=0.1969 risk=-0.1260 replay=0.0240 self_state=stressed attractor=cooperate mean_energy=2.0955 mean_motivation=0.1656 mean_risk=-1.7886 mean_velocity=0.4610 clusters=1 memory_center=0.9362 memory_strength=26
MCM_STATE | mode=market impulse=0.2574 motivation=0.0689 risk=-0.0535 replay=0.0289 self_state=stressed attractor=defense mean_energy=-1.6159 mean_motivation=-0.0269 mean_risk=-1.7988 mean_velocity=0.1680 clusters=1 memory_center=-2.2745 memory_strength=15
MCM_STATE | mode=market impulse=-0.3093 motivation=0.0079 risk=-0.1578 replay=0.0129 self_state=stressed attractor=defense mean_energy=-1.4196 mean_motivation=0.0340 mean_risk=-1.7215 mean_velocity=0.3930 clusters=1 memory_center=-0.9182 memory_strength=24
MCM_STATE | mode=market impulse=1.1653 motivation=0.2790 risk=-0.1416 replay=-0.0009 self_state=stressed attractor=defense mean_energy=-0.7274 mean_motivation=0.1780 mean_risk=-1.8394 mean_velocity=0.2250 clusters=1 memory_center=-2.3033 memory_strength=26
MCM_STATE | mode=market impulse=-0.7139 motivation=-0.0667 risk=-0.1761 replay=-0.0173 self_state=stressed attractor=cooperate mean_energy=-1.0429 mean_motivation=0.0407 mean_risk=-1.9715 mean_velocity=0.5806 clusters=1 memory_center=0.2478 memory_strength=24
MCM_STATE | mode=market impulse=-1.1336 motivation=-0.1064 risk=-0.2884 replay=-0.0043 self_state=stressed attractor=cooperate mean_energy=-2.5079 mean_motivation=-0.1235 mean_risk=-2.0664 mean_velocity=0.7437 clusters=1 memory_center=0.1775 memory_strength=22
MCM_STATE | mode=market impulse=0.5522 motivation=0.0957 risk=-0.0762 replay=-0.0043 self_state=stressed attractor=defense mean_energy=0.7234 mean_motivation=0.1958 mean_risk=-1.9775 mean_velocity=0.3842 clusters=1 memory_center=-2.4663 memory_strength=31
MCM_STATE | mode=market impulse=-0.6830 motivation=-0.0525 risk=-0.1837 replay=0.0289 self_state=stressed attractor=defense mean_energy=-2.3778 mean_motivation=-0.0527 mean_risk=-2.0599 mean_velocity=0.4706 clusters=1 memory_center=-2.2125 memory_strength=28
MCM_STATE | mode=market impulse=-1.0536 motivation=-0.1346 risk=-0.2499 replay=-0.0009 self_state=stressed attractor=defense mean_energy=-2.5054 mean_motivation=-0.1293 mean_risk=-2.1366 mean_velocity=0.6531 clusters=1 memory_center=-2.4788 memory_strength=28
MCM_STATE | mode=market impulse=-0.5633 motivation=-0.0294 risk=-0.1795 replay=-0.0106 self_state=stressed attractor=defense mean_energy=-0.5993 mean_motivation=0.0721 mean_risk=-1.9877 mean_velocity=0.2636 clusters=1 memory_center=-2.4746 memory_strength=30
MCM_STATE | mode=market impulse=1.0085 motivation=0.2053 risk=-0.1161 replay=-0.0192 self_state=stressed attractor=cooperate mean_energy=-0.4305 mean_motivation=0.1287 mean_risk=-1.7908 mean_velocity=0.1566 clusters=1 memory_center=0.0017 memory_strength=32
MCM_STATE | mode=market impulse=0.4450 motivation=0.1406 risk=-0.1813 replay=0.0252 self_state=stressed attractor=cooperate mean_energy=0.4348 mean_motivation=0.1974 mean_risk=-1.9745 mean_velocity=0.1838 clusters=1 memory_center=0.0412 memory_strength=29
MCM_STATE | mode=market impulse=0.1057 motivation=-0.0124 risk=-0.1595 replay=-0.0186 self_state=stressed attractor=cooperate mean_energy=1.3606 mean_motivation=0.0701 mean_risk=-1.7908 mean_velocity=0.3007 clusters=1 memory_center=0.1492 memory_strength=40
MCM_STATE | mode=market impulse=0.9161 motivation=0.2371 risk=-0.0972 replay=-0.0351 self_state=stressed attractor=neutral mean_energy=2.4043 mean_motivation=0.3065 mean_risk=-1.8314 mean_velocity=0.5567 clusters=1 memory_center=1.2460 memory_strength=24
MCM_STATE | mode=market impulse=0.4949 motivation=0.1280 risk=-0.0383 replay=-0.0351 self_state=stressed attractor=cooperate mean_energy=-0.8831 mean_motivation=0.0682 mean_risk=-1.9509 mean_velocity=0.1873 clusters=1 memory_center=0.2923 memory_strength=23
MCM_STATE | mode=market impulse=1.2618 motivation=0.2783 risk=-0.1311 replay=0.0289 self_state=stressed attractor=cooperate mean_energy=0.3450 mean_motivation=0.1432 mean_risk=-1.9281 mean_velocity=0.3027 clusters=1 memory_center=0.3940 memory_strength=25
MCM_STATE | mode=market impulse=0.2951 motivation=0.0833 risk=-0.0822 replay=0.0047 self_state=stressed attractor=neutral mean_energy=1.3525 mean_motivation=0.2147 mean_risk=-1.9503 mean_velocity=0.1995 clusters=1 memory_center=1.2784 memory_strength=26
MCM_STATE | mode=market impulse=-0.2145 motivation=-0.0061 risk=-0.0342 replay=0.0068 self_state=stressed attractor=explore mean_energy=1.8056 mean_motivation=0.2571 mean_risk=-1.7674 mean_velocity=0.1990 clusters=1 memory_center=2.3841 memory_strength=26
MCM_STATE | mode=market impulse=1.3599 motivation=0.3257 risk=-0.1445 replay=0.0060 self_state=stressed attractor=explore mean_energy=2.4178 mean_motivation=0.3854 mean_risk=-1.5739 mean_velocity=0.6219 clusters=1 memory_center=1.6201 memory_strength=34
MCM_STATE | mode=market impulse=-0.9883 motivation=-0.0916 risk=-0.2428 replay=-0.0294 self_state=stressed attractor=cooperate mean_energy=-0.8419 mean_motivation=-0.0388 mean_risk=-1.9534 mean_velocity=0.4661 clusters=1 memory_center=1.1169 memory_strength=31
MCM_STATE | mode=market impulse=-0.6684 motivation=-0.0407 risk=-0.2008 replay=-0.0351 self_state=stressed attractor=defense mean_energy=-2.3139 mean_motivation=-0.0274 mean_risk=-2.0202 mean_velocity=0.4397 clusters=1 memory_center=-1.6191 memory_strength=23
MCM_STATE | mode=market impulse=1.0608 motivation=0.1697 risk=-0.1555 replay=0.0284 self_state=stressed attractor=defense mean_energy=-0.5730 mean_motivation=0.0975 mean_risk=-1.8890 mean_velocity=0.1809 clusters=1 memory_center=-0.7595 memory_strength=29
MCM_STATE | mode=market impulse=0.3648 motivation=0.0696 risk=-0.0636 replay=0.0004 self_state=stressed attractor=defense mean_energy=-1.7349 mean_motivation=-0.0286 mean_risk=-1.9054 mean_velocity=0.1727 clusters=1 memory_center=-2.4401 memory_strength=25
MCM_STATE | mode=market impulse=-0.8206 motivation=-0.0605 risk=-0.2270 replay=0.0134 self_state=stressed attractor=defense mean_energy=-2.4216 mean_motivation=-0.0697 mean_risk=-1.8952 mean_velocity=0.5181 clusters=1 memory_center=-1.4394 memory_strength=35
MCM_STATE | mode=market impulse=-0.6164 motivation=-0.1222 risk=-0.2246 replay=-0.0217 self_state=stressed attractor=cooperate mean_energy=0.0612 mean_motivation=0.0883 mean_risk=-2.0356 mean_velocity=0.1552 clusters=1 memory_center=0.6775 memory_strength=23
MCM_STATE | mode=market impulse=1.0427 motivation=0.2489 risk=-0.1369 replay=0.0134 self_state=stressed attractor=defense mean_energy=-1.0531 mean_motivation=0.1192 mean_risk=-2.0746 mean_velocity=0.1479 clusters=1 memory_center=-1.7304 memory_strength=34
MCM_STATE | mode=market impulse=-0.7208 motivation=-0.0800 risk=-0.1558 replay=0.0004 self_state=stressed attractor=defense mean_energy=-2.5001 mean_motivation=-0.1233 mean_risk=-2.0449 mean_velocity=0.6218 clusters=1 memory_center=-2.4499 memory_strength=29
MCM_STATE | mode=market impulse=1.3636 motivation=0.3077 risk=-0.1753 replay=0.0194 self_state=stressed attractor=defense mean_energy=1.5291 mean_motivation=0.3282 mean_risk=-2.0829 mean_velocity=0.4671 clusters=1 memory_center=-2.4824 memory_strength=39
MCM_STATE | mode=market impulse=-0.5777 motivation=-0.0343 risk=-0.1684 replay=0.0189 self_state=stressed attractor=cooperate mean_energy=-1.5403 mean_motivation=0.0408 mean_risk=-1.9570 mean_velocity=0.5294 clusters=1 memory_center=-0.0785 memory_strength=29
MCM_STATE | mode=market impulse=1.2297 motivation=0.2649 risk=-0.1390 replay=-0.0009 self_state=stressed attractor=defense mean_energy=0.6955 mean_motivation=0.1933 mean_risk=-2.1355 mean_velocity=0.4794 clusters=1 memory_center=-2.4402 memory_strength=46
MCM_STATE | mode=market impulse=1.1744 motivation=0.2706 risk=-0.1254 replay=-0.0130 self_state=stressed attractor=defense mean_energy=-0.7498 mean_motivation=0.1714 mean_risk=-2.0904 mean_velocity=0.2128 clusters=1 memory_center=-2.3212 memory_strength=34
MCM_STATE | mode=market impulse=-0.5690 motivation=-0.0442 risk=-0.0948 replay=-0.0234 self_state=stressed attractor=defense mean_energy=-1.7996 mean_motivation=-0.0584 mean_risk=-1.7085 mean_velocity=0.4724 clusters=1 memory_center=-0.8429 memory_strength=24
MCM_STATE | mode=market impulse=-1.1038 motivation=-0.1160 risk=-0.2603 replay=0.0059 self_state=stressed attractor=defense mean_energy=-1.1867 mean_motivation=0.0041 mean_risk=-1.9618 mean_velocity=0.5208 clusters=1 memory_center=-0.5918 memory_strength=22
MCM_STATE | mode=market impulse=1.0442 motivation=0.2338 risk=-0.1015 replay=0.0033 self_state=stressed attractor=defense mean_energy=-1.0336 mean_motivation=0.1270 mean_risk=-1.9683 mean_velocity=0.1503 clusters=1 memory_center=-1.8666 memory_strength=20
MCM_STATE | mode=market impulse=-0.3420 motivation=-0.0264 risk=-0.0593 replay=-0.0291 self_state=stressed attractor=defense mean_energy=0.9124 mean_motivation=0.2218 mean_risk=-1.8886 mean_velocity=0.1749 clusters=1 memory_center=-1.1003 memory_strength=23
MCM_STATE | mode=market impulse=0.5567 motivation=0.1566 risk=-0.0757 replay=-0.0234 self_state=stressed attractor=cooperate mean_energy=1.3121 mean_motivation=0.2542 mean_risk=-1.7343 mean_velocity=0.2657 clusters=1 memory_center=0.3166 memory_strength=23
MCM_STATE | mode=market impulse=1.0132 motivation=0.2507 risk=-0.1071 replay=0.0162 self_state=stressed attractor=neutral mean_energy=2.3886 mean_motivation=0.3675 mean_risk=-1.8506 mean_velocity=0.6561 clusters=1 memory_center=1.2327 memory_strength=26
MCM_STATE | mode=market impulse=0.4564 motivation=0.0557 risk=-0.1206 replay=0.0039 self_state=stressed attractor=cooperate mean_energy=2.3255 mean_motivation=0.4493 mean_risk=-2.0498 mean_velocity=0.4609 clusters=1 memory_center=-0.1637 memory_strength=19
MCM_STATE | mode=market impulse=0.1564 motivation=0.0243 risk=-0.0814 replay=0.0281 self_state=stressed attractor=explore mean_energy=2.0614 mean_motivation=0.1428 mean_risk=-1.9491 mean_velocity=0.2721 clusters=1 memory_center=2.2827 memory_strength=37
MCM_STATE | mode=market impulse=1.1802 motivation=0.2805 risk=-0.1153 replay=-0.0060 self_state=stressed attractor=cooperate mean_energy=1.5676 mean_motivation=0.2240 mean_risk=-1.9411 mean_velocity=0.4130 clusters=1 memory_center=1.1933 memory_strength=32
MCM_STATE | mode=market impulse=-0.7136 motivation=-0.1348 risk=-0.2196 replay=-0.0224 self_state=stressed attractor=cooperate mean_energy=-2.4491 mean_motivation=-0.2474 mean_risk=-2.0561 mean_velocity=0.5305 clusters=1 memory_center=-0.0348 memory_strength=25
MCM_STATE | mode=market impulse=-0.9971 motivation=-0.1101 risk=-0.2277 replay=-0.0173 self_state=stressed attractor=defense mean_energy=-2.0236 mean_motivation=-0.0098 mean_risk=-2.0823 mean_velocity=0.4448 clusters=1 memory_center=-1.0128 memory_strength=25
MCM_STATE | mode=market impulse=-0.2806 motivation=-0.0111 risk=-0.0366 replay=0.0359 self_state=stressed attractor=defense mean_energy=-0.5542 mean_motivation=0.0409 mean_risk=-1.8284 mean_velocity=0.1965 clusters=1 memory_center=-0.7129 memory_strength=38
MCM_STATE | mode=market impulse=-1.1043 motivation=-0.1209 risk=-0.2409 replay=-0.0020 self_state=stressed attractor=defense mean_energy=-2.5057 mean_motivation=-0.0792 mean_risk=-1.9373 mean_velocity=0.6728 clusters=1 memory_center=-0.6093 memory_strength=29
MCM_STATE | mode=market impulse=-1.1658 motivation=-0.1343 risk=-0.2758 replay=-0.0001 self_state=stressed attractor=neutral mean_energy=-0.1285 mean_motivation=0.0342 mean_risk=-2.0666 mean_velocity=0.2877 clusters=1 memory_center=1.2363 memory_strength=25
MCM_STATE | mode=market impulse=0.3165 motivation=-0.0029 risk=-0.1522 replay=-0.0033 self_state=stressed attractor=explore mean_energy=2.0591 mean_motivation=0.2085 mean_risk=-1.8716 mean_velocity=0.2692 clusters=1 memory_center=2.0248 memory_strength=23
MCM_STATE | mode=market impulse=-0.9721 motivation=-0.0880 risk=-0.2433 replay=0.0290 self_state=stressed attractor=defense mean_energy=-1.4923 mean_motivation=-0.0113 mean_risk=-2.0449 mean_velocity=0.3170 clusters=1 memory_center=-2.1855 memory_strength=24
MCM_STATE | mode=market impulse=1.3105 motivation=0.3179 risk=-0.1473 replay=-0.0186 self_state=stressed attractor=cooperate mean_energy=2.4196 mean_motivation=0.4288 mean_risk=-2.0232 mean_velocity=0.6624 clusters=1 memory_center=1.1958 memory_strength=29
MCM_STATE | mode=market impulse=-0.2280 motivation=0.0164 risk=-0.1369 replay=0.0028 self_state=stressed attractor=defense mean_energy=-0.9051 mean_motivation=-0.0087 mean_risk=-1.9428 mean_velocity=0.2699 clusters=1 memory_center=-1.2045 memory_strength=22
MCM_STATE | mode=market impulse=0.5088 motivation=0.1247 risk=-0.0607 replay=0.0290 self_state=stressed attractor=defense mean_energy=1.4579 mean_motivation=0.2335 mean_risk=-1.8156 mean_velocity=0.3491 clusters=1 memory_center=-0.4187 memory_strength=26
MCM_STATE | mode=market impulse=-0.7596 motivation=-0.0542 risk=-0.1828 replay=-0.0097 self_state=stressed attractor=defense mean_energy=-1.6273 mean_motivation=-0.0344 mean_risk=-1.6893 mean_velocity=0.3815 clusters=1 memory_center=-0.5866 memory_strength=42
MCM_STATE | mode=market impulse=-0.2020 motivation=-0.0353 risk=-0.1229 replay=-0.0097 self_state=stressed attractor=defense mean_energy=-0.0569 mean_motivation=0.0697 mean_risk=-1.6328 mean_velocity=0.1524 clusters=1 memory_center=-1.4578 memory_strength=24
MCM_STATE | mode=market impulse=0.3654 motivation=0.0911 risk=-0.0582 replay=-0.0095 self_state=active attractor=explore mean_energy=0.6708 mean_motivation=0.1158 mean_risk=-1.4651 mean_velocity=0.1743 clusters=1 memory_center=1.7764 memory_strength=18
MCM_STATE | mode=market impulse=-0.0970 motivation=-0.0369 risk=-0.1025 replay=-0.0125 self_state=stressed attractor=defense mean_energy=-2.1072 mean_motivation=-0.0684 mean_risk=-1.6571 mean_velocity=0.2611 clusters=1 memory_center=-2.3244 memory_strength=23
MCM_STATE | mode=market impulse=-1.1058 motivation=-0.1204 risk=-0.2563 replay=0.0149 self_state=stressed attractor=cooperate mean_energy=-2.4930 mean_motivation=-0.1332 mean_risk=-1.9873 mean_velocity=0.6846 clusters=1 memory_center=0.6932 memory_strength=15
